	Nucuyni	1303	FINGER	mubo
	Nucuyni	72	CLAW	muncim
	Nucuyni	1673	ARM	puiam
	Nucuyni	1886	ARMPIT	pincham
	Nucuyni	1223	HEART	unite
	Nucuyni	819	STOMACH	pucu
	Nucuyni	580	FUR	pubi
	Nucuyni	1291	BACK	puchi
	Nucuyni	471	UPPER LEG (THIGH)	bista
	Nucuyni	1297	LEG	esqui
	Nucuyni	1301	FOOT	taqui
	Nucuyni	999	JOINT	tum
	Nucuyni	1554	MAN	irabú
	Nucuyni	962	WOMAN	aibú
	Nucuyni	1366	BOY	vaupista
	Nucuyni	1646	GIRL	capini
	Nucuyni	1217	FATHER	ipã
	Nucuyni	1216	MOTHER	enua
	Nucuyni	195	MAT	rustate
	Nucuyni	1035	GOOD	pue
	Nucuyni	1292	BAD	chacabú
	Nucuyni	1202	BIG	cuiataba
	Nucuyni	1585	SLEEP	uscai
	Nucuyni	1336	EAT	pirine
	Nucuyni	606	GRASS	basi
	Nucuyni	1350	MONKEY	izú
	Nucuyni	1936	DEER	cachú
	Nucuyni	1936	DEER	bicho
	Nucuyni	1250	JAGUAR	quinum
	Nucuyni	1490	RAT	chuia
	Nucuyni	730	SNAKE	chanu
	Nucuyni	882	PARROT	baua
	Nucuyni	587	ANT	isi
	Nucuyni	1517	WASP	cabispa
	Nucuyni	665	BEE	bunapui
	Maropa	1554	MAN	dre-ja
	Maropa	962	WOMAN	á-nu
	Maropa	1366	BOY	dre-já-ve
	Maropa	1646	GIRL	pu-ná-ve
	Maropa	1289	BABY	e-ja-ná-ve
	Maropa	1200	HUSBAND	qui-i-á-ve
	Maropa	1199	WIFE	qui-e-vá-ne
	Maropa	1759	OLDER BROTHER	bé-tri
	Maropa	1760	YOUNGER BROTHER	chin-tri
	Maropa	1758	OLDER SISTER	drún-dru
	Maropa	1761	YOUNGER SISTER	lá-na
	Maropa	1256	HEAD	e-chu-ja
	Maropa	1040	HAIR	e-tra
	Maropa	1560	FACE	em-bu
	Maropa	123	FOREHEAD	em-mâ-ta
	Maropa	1247	EAR	e-sha-cué-na
	Maropa	1248	EYE	e ta-chún-drú
	Maropa	1221	NOSE	e-vi
	Maropa	674	MOUTH	e-qua-trá
	Maropa	1205	TONGUE	e-á-na
	Maropa	1380	TOOTH	e tré
	Maropa	678	BEARD	eüe-sá
	Maropa	1333	NECK	e-ti-pi
	Maropa	1673	ARM	em-baí
	Maropa	1277	HAND	em-e
	Maropa	1303	FINGER	em-e-chú-ja
	Maropa	1480	BODY	e-á-mi
	Maropa	1592	CHEST	e-chén-tru
	Maropa	1251	BELLY	e-sé
	Maropa	1402	BREAST	a-tru
	Maropa	1297	LEG	e-tá
	Maropa	1301	FOOT	e-vá-tri
	Maropa	1394	BONE	e-trá
	Maropa	1223	HEART	ma-su-mú
	Maropa	946	BLOOD	á-mi
	Maropa	3609	TOWN OR VILLAGE	e-jun-tré
	Maropa	301	CHIEFTAIN	casique
	Maropa	1325	FRIEND	e-pe-ré-je
	Maropa	1252	HOUSE	e-tai
	Maropa	994	BOW	pi-zá-trú-e
	Maropa	977	ARROW	pi-zá
	Maropa	1970	CANOE	cu-am-bá
	Maropa	974	TOBACCO	u-ma-za
	Maropa	1732	SKY	em-ba-qua-pa-chá
	Maropa	1343	SUN	i-sje-ti
	Maropa	1313	MOON	ban-trí
	Maropa	1430	STAR	bu-a-ná-vi
	Maropa	1225	DAY (NOT NIGHT)	trí-ne
	Maropa	1233	NIGHT	a-pu-mé
	Maropa	1339	MORNING	maí-ta
	Maropa	1629	EVENING	tri-ne-quá
	Maropa	960	WIND	bé-ni
	Maropa	1150	THUNDER	tí-ri
	Maropa	1654	LIGHTNING	ji-li-ji-li
	Maropa	221	FIRE	cuá-ti
	Maropa	948	WATER	yú-vi
	Maropa	3603	EARTH OR LAND	mé-tri
	Maropa	624	LAKE	bai
	Maropa	1274	SALT	bá-no
	Maropa	420	FOREST	hay-jin-tru
	Maropa	906	TREE	á-qui
	Maropa	1803	WOOD	á-qui
	Maropa	628	LEAF	e que ná
	Maropa	1204	BARK	em-bi-ti
	Maropa	606	GRASS	e-á-ji
	Maropa	506	MAIZE	shí-je
	Maropa	864	PUMPKIN	jé-mi
	Maropa	2009	DOG	pa-cu
	Maropa	1936	DEER	ba-trú-nu
	Maropa	1504	FLY (INSECT)	be-bi
	Maropa	1509	MOSQUITO	dri
	Maropa	730	SNAKE	ba-cua
	Maropa	937	BIRD	bú-ni
	Maropa	744	EGG	e-ja
	Maropa	1201	FEATHER	e-nú-qua
	Maropa	1257	WING	en-nam bai
	Maropa	1360	DUCK	zú-zi
	Maropa	227	FISH	sí-si
	Maropa	1405	NAME	em-bá-ni
	Maropa	1335	WHITE	pazáme
	Maropa	163	BLACK	se-bé-mi
	Maropa	156	RED	u-tru-mé
	Maropa	1424	YELLOW	za hua-mí
	Maropa	1202	BIG	hay mi
	Maropa	1246	SMALL	ba-ta-ví-chi
	Maropa	785	STRONG	tre-tre-mi
	Maropa	1229	OLD	é-si
	Maropa	1207	YOUNG	dre-ja-ve-ve
	Maropa	1035	GOOD	jun-dra
	Maropa	1292	BAD	e-ma-sá
	Maropa	1625	DEAD	ma-nují-ji
	Maropa	1422	BE ALIVE	e-sche-vé-ve
	Maropa	1287	COLD	vin-ná-ma
	Maropa	1209	I	e-me
	Maropa	1215	THOU	mi-ve
	Maropa	1212	WE	e-ca-má
	Maropa	1213	YOU	mi-cá-ve
	Maropa	817	THEY	tu-ná-ve
	Maropa	1214	THIS	i-yé
	Maropa	78	THAT	i-chú
	Maropa	98	ALL	hua-ná
	Maropa	1198	MANY	drú-je
	Maropa	1235	WHO	hay-se
