# Wordlist

# DATA
ID	DOCULECT	LANGUAGE_CORE	SUBGROUP	CONCEPT	COGID	TOKENS	FORM	ALIGNMENT	STRUCTURE
614	HuarayoEseEjja		Tacana	thou	506	m i	mi	m i	C V
6848	Isconahua		Pano	thou	506	m i	mi	m i	C V
6462	Kakataibo		Pano	thou	506	m i	mi	m i	C V
5391	Matses		Pano	thou	506	m i	mi	m i	C V
5006	Moseten		Mosetén	thou	506	m i	mi	m i	C V
8627	Tacana		Tacana	thou	506	m i	mi	m i	C V
9084	Tsimane		Mosetén	thou	506	m i	mi	m i	C V
2503	Yaminahua		Pano	thou	506	m i	mĩ	m i	C V
3170	Amahuaca		Pano	thou	510	m i n	mín	m i n	C V C
3713	Capanahua		Pano	thou	510	m i n	min	m i n	C V C
5865	Sharanahua		Pano	thou	510	m i n	min	m i n	C V C
#
9999	Araona		Tacana	thread	520	m a h i	maji	m a h i	C V C V
259	EseEjja		Tacana	thread	520	m a h i	mahii	m a h i	C V C V
754	HuarayoEseEjja		Tacana	thread	520	m a h i	e-mahii	m a h i	C V C V
8622	Tacana		Tacana	thread	520	m a s i	masi	m a s i	C V C V
3151	Amahuaca		Pano	thread	521	j o m ɨ n	yómun	j o m ɨ n	C V C V C
4061	Capanahua		Pano	thread	521	j o m ɨ n	yomen	j o m ɨ n	C V C V C
1171	Cashibo		Pano	thread	521	ɲ o m a ∼	ɲo'mã	ɲ o m a ∼	C V C V C
6463	Kakataibo		Pano	thread	521	ɲ ɯ m a n	ñuman	ɲ ɯ m a n	C V C V C
5867	Sharanahua		Pano	thread	521	j u m ɨ n	yomun	j u m ɨ n	C V C V C
2122	ShipiboConibo		Pano	thread	521	j o m a ∼	yomã	j o m a ∼	C V C V C
1608	Catuquina		Pano	thread	525	r i s i s	risis	r i s i s -	C V C V C
9673	Chacobo		Pano	thread	525	r i s i s i	risisi	r i s i s i	C V C V C V
6464	Kakataibo		Pano	thread	525	ɾ i s i	risi	ɾ i s i - -	C V C V
#
9265	Tsimane		Mosetén	throat	4948	t ɨ h	tuj	t ɨ h - - -	C V C
#
1221	Cashibo		Pano	throw	5835	p o	po-	p o - - -	C V
9974	Araona		Tacana	throw	1834	p i s a	pisa	p i s a	C V C V
3964	Capanahua		Pano	throw	1084	ts a k a	tsacaquin	ts a k a - -	C V C V
2742	Yaminahua		Pano	throw	1084	ts a k a k i	c̷aka-kĩ	ts a k a k i	C V C V C V
#
18	EseEjja		Tacana	thunder	560	kʷ e h i	kʷehi	kʷ e h i	C V C V
571	HuarayoEseEjja		Tacana	thunder	560	kʷ e h i	kwehi	kʷ e h i	C V C V
6467	Kakataibo		Pano	thunder	4873	k a n a	kaná	k a n a	C V C V
3943	Capanahua		Pano	thunder	558	t ɨ r ɨ n ʔ i ʔ k a	terenhihca	t ɨ r ɨ n ʔ i ʔ k a	C V C V C C V C C V
9703	Chacobo		Pano	thunder	558	t ɨ r ɨ	tërë	t ɨ r ɨ - - - - - -	C V C V
1872	ShipiboConibo		Pano	thunder	558	t i r i i t i	tirĩ iti	t i r i i t i - - -	C V C V V C V
#
1197	Cashibo		Pano	tie	3766	n ɨ a t i	nɨa-ti	n ɨ a t i	C V V C V
6853	Isconahua		Pano	tie	3766	n ɨ a	nea	n ɨ a - -	C V V
6469	Kakataibo		Pano	tie	3766	n ɨ a t i	nëati	n ɨ a t i	C V V C V
2148	ShipiboConibo		Pano	tie	3766	n ɨ a t i	nɨa-ti	n ɨ a t i	C V V C V
1633	Catuquina		Pano	tie	1726	n ɨ ʂ a	nɨša-	n ɨ ʂ a - -	C V C V
8159	Cavinena		Tacana	tie	1726	r i s i	risi	r i s i - -	C V C V
5397	Matses		Pano	tie	1726	n ɨ ʂ a	nëʂ	n ɨ ʂ a - -	C V C V
5871	Sharanahua		Pano	tie	1726	n ɨ ʃ a i	nushai	n ɨ ʃ a i -	C V C V V
2149	ShipiboConibo		Pano	tie	1726	n ɨ ʂ a t i	nɨṣ̌a-ti	n ɨ ʂ a t i	C V C V C V
2708	Yaminahua		Pano	tie	1726	n ɨ ʂ a k i	nɨṣ̌a-kĩ	n ɨ ʂ a k i	C V C V C V
#
3893	Capanahua		Pano	tobacco	574	r o m ɨ	rome	r o m ɨ	C V C V
1191	Cashibo		Pano	tobacco	574	r o m ɨ	romɨ	r o m ɨ	C V C V
1627	Catuquina		Pano	tobacco	574	r o m ɨ	romɨ	r o m ɨ	C V C V
6854	Isconahua		Pano	tobacco	574	ɾ o m ɨ	rome	ɾ o m ɨ	C V C V
6470	Kakataibo		Pano	tobacco	574	ɾ ɯ m ɨ	rumë	ɾ ɯ m ɨ	C V C V
5872	Sharanahua		Pano	tobacco	574	r u m ɨ	romu	r u m ɨ	C V C V
2140	ShipiboConibo		Pano	tobacco	574	r o m ɨ	romɨ	r o m ɨ	C V C V
2701	Yaminahua		Pano	tobacco	574	r o m ɨ	romɨ	r o m ɨ	C V C V
#
8634	Tacana		Tacana	tomorrow	5350	m e t a	mueta	m e t a - - -	C V C V
#
3162	Amahuaca		Pano	tongue	4790	h a n a	jána	h a n a	C V C V
9881	Araona		Tacana	tongue	4790	a n a	eána	a n a -	V C V
3626	Capanahua		Pano	tongue	4790	h a n a	jana	h a n a	C V C V
1072	Cashibo		Pano	tongue	4790	a n a	ana	a n a -	V C V
7909	Cavinena		Tacana	tongue	4790	a n a	-ana	a n a -	V C V
151	EseEjja		Tacana	tongue	4790	a n a	e-ana	a n a -	V C V
666	HuarayoEseEjja		Tacana	tongue	4790	j a n a	e-yana	j a n a	C V C V
6856	Isconahua		Pano	tongue	4790	a n a	ana	a n a -	V C V
6472	Kakataibo		Pano	tongue	4790	a n a	ana	a n a -	V C V
10211	Kaxarari		Pano	tongue	4790	h a n a	haˈna	h a n a	C V C V
5873	Sharanahua		Pano	tongue	4790	a n a	ana	a n a -	V C V
2000	ShipiboConibo		Pano	tongue	4790	h a n a	hana	h a n a	C V C V
8756	Tacana		Tacana	tongue	4790	j a n a	yana	j a n a	C V C V
2567	Yaminahua		Pano	tongue	4790	a n a	ana	a n a -	V C V
#
3250	Amahuaca		Pano	tooth	4811	ʂ ɨ t a	xutá	ʂ ɨ t a	C V C V
9913	Araona		Tacana	tooth	4811	ts e	etse	ts e - -	C V
4012	Capanahua		Pano	tooth	4811	ʂ ɨ t a	xeta	ʂ ɨ t a	C V C V
1073	Cashibo		Pano	tooth	4811	ʂ ɨ t a	ṣ̌ɨta	ʂ ɨ t a	C V C V
1509	Catuquina		Pano	tooth	4811	ʂ ɨ t a	šɨta	ʂ ɨ t a	C V C V
7951	Cavinena		Tacana	tooth	4811	ts e	-tse	ts e - -	C V
9735	Chacobo		Pano	tooth	4811	ʂ ɨ t a	xëta	ʂ ɨ t a	C V C V
152	EseEjja		Tacana	tooth	4811	s e ʔ	e'seʔ	s e ʔ -	C V C
667	HuarayoEseEjja		Tacana	tooth	4811	s e	e-'se	s e - -	C V
6857	Isconahua		Pano	tooth	4811	h ɨ t a	heta	h ɨ t a	C V C V
6473	Kakataibo		Pano	tooth	4811	ʂ ɨ t a	xëta	ʂ ɨ t a	C V C V
10212	Kaxarari		Pano	tooth	4811	ʂ ɨ t a	ʂɨta	ʂ ɨ t a	C V C V
5402	Matses		Pano	tooth	4811	ʂ ɨ t a	ʂëta	ʂ ɨ t a	C V C V
2001	ShipiboConibo		Pano	tooth	4811	ʂ ɨ t a	ṣ̌ɨta	ʂ ɨ t a	C V C V
8529	Tacana		Tacana	tooth	4811	ts e	e-tse	ts e - -	C V
2568	Yaminahua		Pano	tooth	3243	p i t i	piti	p i t i	C V C V
#
6474	Kakataibo		Pano	touch	5943	m ɨ t i	mëti	m ɨ t i - -	C V C V
2880	Yaminahua		Pano	touch	5943	m ɨ k i	mɨ-kĩ	m ɨ k i - -	C V C V
3696	Capanahua		Pano	touch	596	m ɨ ʔ ɨ	mehequin	m ɨ ʔ ɨ	C V C V
1786	Catuquina		Pano	touch	596	m ɨ ʔ ɨ	mɨʔɨ-	m ɨ ʔ ɨ	C V C V
5876	Sharanahua		Pano	touch	596	m ɨ i	mui	m ɨ i -	C V V
#
3448	Amahuaca		Pano	town or village	608	h ɨ m a	júma	h ɨ m a	C V C V
3636	Capanahua		Pano	town or village	608	h ɨ m a	jema	h ɨ m a	C V C V
8772	Cashibo		Pano	town or village	608	ɨ m a	ɨma	ɨ m a -	V C V
6912	Kakataibo		Pano	town or village	608	ɨ m a	ëma	ɨ m a -	V C V
#
7777	Chacobo		Pano	trap (catch)	1265	a tʃ a	achahaina	a tʃ a - -	V C V
6860	Isconahua		Pano	trap (catch)	1265	a tʃ i	achi	a tʃ i - -	V C V
#
3104	Amahuaca		Pano	tree	5142	h i i	jíí	h i i -	C V V
9760	Araona		Tacana	tree	5142	a kʷ i	acui	a kʷ i -	V C V
3640	Capanahua		Pano	tree	5142	h i w i	jihui	h i w i	C V C V
961	Cashibo		Pano	tree	5142	i i	ii	i i - -	V V
1400	Catuquina		Pano	tree	5142	h i w i	hiwi	h i w i	C V C V
7967	Cavinena		Tacana	tree	5142	a kʷ i	akwi	a kʷ i -	V C V
11	EseEjja		Tacana	tree	5142	a kʷ i	akʷi	a kʷ i -	V C V
565	HuarayoEseEjja		Tacana	tree	5142	a kʷ i	akwi	a kʷ i -	V C V
6862	Isconahua		Pano	tree	5142	i w i	iwi	i w i -	V C V
10213	Kaxarari		Pano	tree	5142	h i w i	hiˈwi	h i w i	C V C V
5406	Matses		Pano	tree	5142	i w i	iui	i w i -	V C V
5878	Sharanahua		Pano	tree	5142	i w i	ihui	i w i -	V C V
1865	ShipiboConibo		Pano	tree	5142	h i w i	hiwi	h i w i	C V C V
8368	Tacana		Tacana	tree	5142	a k i	aqui	a k i -	V C V
2700	Yaminahua		Pano	tree	5142	i β i	iβi	i β i -	V C V
5879	Sharanahua		Pano	tree	4170	n i i	nii	n i i - - -	C V V
#
8771	Cashibo		Pano	tree stump	636	β o r o	βo'ro	β o r o	C V C V
8799	Isconahua		Pano	tree stump	636	β o ɾ o	boro	β o ɾ o	C V C V
8805	Sharanahua		Pano	tree stump	636	β u r u	foro	β u r u	C V C V
#
9864	Araona		Tacana	turtle	1335	d a t i	dati	d a t i	C V C V
8032	Cavinena		Tacana	turtle	1335	d a t i	dati	d a t i	C V C V
2971	Amahuaca		Pano	turtle	660	ʂ a ɨ	xaú	ʂ a ɨ -	C V V
1045	Cashibo		Pano	turtle	660	ʂ a ɨ	ṣ̌aɨ	ʂ a ɨ -	C V V
6481	Kakataibo		Pano	turtle	660	ʂ a ɨ	xaë	ʂ a ɨ -	C V V
1963	ShipiboConibo		Pano	turtle	660	ʂ a w ɨ	ṣ̌awɨ	ʂ a w ɨ	C V C V
2538	Yaminahua		Pano	turtle	660	ʂ a β ɨ	ṣ̌aβɨ	ʂ a β ɨ	C V C V
#
3864	Capanahua		Pano	two	1178	r a β ɨ	rabe	r a β ɨ - -	C V C V
1290	Cashibo		Pano	two	1178	r a β ɨ	ra'βɨ	r a β ɨ - -	C V C V
8007	Cavinena		Tacana	two	1178	b e t a	beta	b e t a - -	C V C V
9658	Chacobo		Pano	two	1178	r a β ɨ	rabë	r a β ɨ - -	C V C V
416	EseEjja		Tacana	two	1178	ɓ e k a	ɓeka	ɓ e k a - -	C V C V
866	HuarayoEseEjja		Tacana	two	1178	b e k a	beka	b e k a - -	C V C V
6482	Kakataibo		Pano	two	1178	ɾ a β ɨ	rabë́	ɾ a β ɨ - -	C V C V
10214	Kaxarari		Pano	two	1178	tʃ a b ɨ t a	tʃabɨta	tʃ a b ɨ t a	C V C V C V
5882	Sharanahua		Pano	two	1178	r a β ɨ	rafu	r a β ɨ - -	C V C V
2289	ShipiboConibo		Pano	two	1178	r a β ɨ	ra-βɨ	r a β ɨ - -	C V C V
8393	Tacana		Tacana	two	1178	b e t a	beta	b e t a - -	C V C V
9135	Tsimane		Mosetén	two	1178	p ə r ə ʔ	pärä’	p ə r ə ʔ -	C V C V C
2828	Yaminahua		Pano	two	1178	r a β ɨ	rãβɨ	r a β ɨ - -	C V C V
#
10114	Araona		Tacana	unripe	685	ɽ o w i w i	zóhuihui	ɽ o w i w i	C V C V C V
1136	Cashibo		Pano	unripe	685	ʂ o	ṣ̌oo	ʂ o - - - -	C V
1576	Catuquina		Pano	unripe	685	ʂ o ʔ o	šoʔo	ʂ o ʔ o - -	C V C V
6865	Isconahua		Pano	unripe	685	h o	ho	h o - - - -	C V
5408	Matses		Pano	unripe	685	ʂ u	ʂu	ʂ u - - - -	C V
4435	Moseten		Mosetén	unripe	685	h o h oi	ho'hoi	h o h oi - -	C V C V
5660	Sharanahua		Pano	unripe	685	ʃ u	sho	ʃ u - - - -	C V
2086	ShipiboConibo		Pano	unripe	685	ʂ o	ṣ̌oo	ʂ o - - - -	C V
9066	Tsimane		Mosetén	unripe	685	h o h oi ʔ	jojoi’	h o h oi ʔ -	C V C V C
#
10039	Araona		Tacana	untie	694	p i s o	piso	p i s o	C V C V
8257	Cavinena		Tacana	untie	694	p i s u	pisu	p i s u	C V C V
289	EseEjja		Tacana	untie	694	p i ʃ o	pišo-	p i ʃ o	C V C V
774	HuarayoEseEjja		Tacana	untie	694	p i tʃ o	pičo-kwe	p i tʃ o	C V C V
7769	Tacana		Tacana	untie	694	p i ð u	pidhu	p i ð u	C V C V
3011	Amahuaca		Pano	untie	2924	p ɨ k a	púcaquín	p ɨ k a -	C V C V
3789	Capanahua		Pano	untie	2924	p ɨ k a	pecaquin	p ɨ k a -	C V C V
1635	Catuquina		Pano	untie	2924	p ɨ k a	pɨka-	p ɨ k a -	C V C V
5884	Sharanahua		Pano	untie	2924	p ɨ k a i	pucai	p ɨ k a i	C V C V V
#
9803	Araona		Tacana	up	703	b a kʷ a	bacueo	b a kʷ a	C V C V
369	EseEjja		Tacana	up	703	ɓ a kʷ a	ɓiakʷa	ɓ a kʷ a	C V C V
829	HuarayoEseEjja		Tacana	up	703	b a kʷ a	bia-kwa	b a kʷ a	C V C V
8536	Tacana		Tacana	up	703	b a k a	e-baque	b a k a	C V C V
3343	Amahuaca		Pano	up	702	m a n a n ʔ o	mánanhó	m a n a n ʔ o -	C V C V C C V
1259	Cashibo		Pano	up	702	m a n a ∼	ma'nã	m a n a ∼ - - -	C V C V C
1703	Catuquina		Pano	up	702	m a n a ʔ o r i	mana-ʔori	m a n a ʔ o r i	C V C V C V C V
9543	Chacobo		Pano	up	702	m a n a	mana	m a n a - - - -	C V C V
6866	Isconahua		Pano	up	702	m a n a o	manao	m a n a o - - -	C V C V V
6486	Kakataibo		Pano	up	702	m a n a n	manan	m a n a n - - -	C V C V C
2240	ShipiboConibo		Pano	up	702	m a n a o	manaõ	m a n a o - - -	C V C V V
3500	Capanahua		Pano	up	704	β o tʃ i k i	bochiqui	β o tʃ i k i -	C V C V C V
2239	ShipiboConibo		Pano	up	704	β o tʃ i k i	βočiki	β o tʃ i k i -	C V C V C V
2788	Yaminahua		Pano	up	704	β o m a k i a	βo-mã-kia	β o m a k i a	C V C V C V V
#
3018	Amahuaca		Pano	upper leg (thigh)	6105	k i ʃ i	quishí	k i ʃ i	C V C V
1084	Cashibo		Pano	upper leg (thigh)	6105	k i s i	kisi	k i s i	C V C V
1522	Catuquina		Pano	upper leg (thigh)	6105	k i ʃ i	kiči	k i ʃ i	C V C V
677	HuarayoEseEjja		Tacana	upper leg (thigh)	6105	k i s e	e-kise	k i s e	C V C V
10186	Kaxarari		Pano	upper leg (thigh)	6105	k i ʃ i	kiˈʃi	k i ʃ i	C V C V
2581	Yaminahua		Pano	upper leg (thigh)	6105	k i ʃ i	kiši	k i ʃ i	C V C V
#
3217	Amahuaca		Pano	vomit	784	h a n a n	jánanquín	h a n a n -	C V C V C
3861	Capanahua		Pano	vomit	784	h a n a n i	janani	h a n a n i	C V C V C V
1100	Cashibo		Pano	vomit	784	a n a t i	a'na-ti	a n a t i -	V C V C V
1543	Catuquina		Pano	vomit	784	h a n a n i	hanãni i-	h a n a n i	C V C V C V
9500	Chacobo		Pano	vomit	784	h a n a	janahaina	h a n a - -	C V C V
6867	Isconahua		Pano	vomit	784	a n a n	anan	a n a n - -	V C V C
5887	Sharanahua		Pano	vomit	784	a n a i n	anain	a n a i n -	V C V V C
2604	Yaminahua		Pano	vomit	784	a n a ∼ k i	anã-kĩ	a n a ∼ k i	V C V C C V
#
1018	Cashibo		Pano	vulture	728	ʂ ɨ t ɨ	ṣ̌ɨtɨ	ʂ ɨ t ɨ	C V C V
1461	Catuquina		Pano	vulture	728	ʂ ɨ t ɨ	šɨtɨ	ʂ ɨ t ɨ	C V C V
5415	Matses		Pano	vulture	728	ʂ ɨ t ɨ	ʂëtë	ʂ ɨ t ɨ	C V C V
4942	Moseten		Mosetén	vulture	728	ʃ i ʔ e	ši'ʔe	ʃ i ʔ e	C V C V
1938	ShipiboConibo		Pano	vulture	728	ʂ ɨ t ɨ	ṣ̌ɨtɨ	ʂ ɨ t ɨ	C V C V
#
3342	Amahuaca		Pano	wait (for)	740	m a n a n	mánanquín	m a n a n -	C V C V C
3677	Capanahua		Pano	wait (for)	740	m a n a	manaquin	m a n a - -	C V C V
7816	Chacobo		Pano	wait (for)	740	m a n a	manahaina	m a n a - -	C V C V
7675	Isconahua		Pano	wait (for)	740	m a n a	mana	m a n a - -	C V C V
10208	Kaxarari		Pano	wait (for)	740	m ɐ l ɐ h i	mɐlɐˈhi	m ɐ l ɐ h i	C V C V C V
#
3346	Amahuaca		Pano	wake up	747	β ɨ s o	vúzohí	β ɨ s o - - -	C V C V
1107	Cashibo		Pano	wake up	747	β ɨ s u n t i	βɨ'sun-ti	β ɨ s u n t i	C V C V C C V
1549	Catuquina		Pano	wake up	747	β ɨ s o	βɨso-	β ɨ s o - - -	C V C V
6488	Kakataibo		Pano	wake up	747	β ɨ s ɯ t i	bësuti	β ɨ s ɯ t i -	C V C V C V
2054	ShipiboConibo		Pano	wake up	3615	r a t ɨ t i	ratɨti	r a t ɨ t i	C V C V C V
5888	Sharanahua		Pano	wake up	947	m u i	moi	m u i - -	C V V
2611	Yaminahua		Pano	wake up	947	m o i k i	moi kĩ	m o i k i	C V V C V
#
3717	Capanahua		Pano	wake up (someone)	947	m o ʔ i	mohinquin	m o ʔ i -	C V C V
#
1230	Cashibo		Pano	walk	769	n i t i	niti	n i t i - - - -	C V C V
6869	Isconahua		Pano	walk	769	n i	ni	n i - - - - - -	C V
6489	Kakataibo		Pano	walk	769	n i t i	niti	n i t i - - - -	C V C V
2194	ShipiboConibo		Pano	walk	769	n i t i	niti	n i t i - - - -	C V C V
9401	Chacobo		Pano	walk	4298	k a	cahaina	k a - - - -	C V
9772	Araona		Tacana	walk	1999	a h e	aje	a h e -	V C V
8369	Tacana		Tacana	walk	1999	a s e	ase	a s e -	V C V
#
498	EseEjja		Tacana	want	783	s a	-sa	s a - - - -	C V
10209	Kaxarari		Pano	want	783	k a ts a	-katsa	k a ts a - -	C V C V
3832	Capanahua		Pano	want	4992	n o i	noiquin	n o i - -	C V V
3831	Capanahua		Pano	want	780	k ɨ ɨ n i	queeni	k ɨ ɨ n i -	C V V C V
9648	Chacobo		Pano	want	780	k ɨ ɨ	quëëhaina	k ɨ ɨ - - -	C V V
#
307	EseEjja		Tacana	wash	4463	ʃ a kʷ a	šakʷa-	ʃ a kʷ a	C V C V
785	HuarayoEseEjja		Tacana	wash	4463	ʃ a k a	šaka-kwe	ʃ a k a	C V C V
3301	Amahuaca		Pano	wash	792	tʃ o k a	chócaquín	tʃ o k a - -	C V C V
3767	Capanahua		Pano	wash	792	tʃ o k a	chocaquin	tʃ o k a - -	C V C V
1212	Cashibo		Pano	wash	792	tʃ o k a t i	čoka-ti	tʃ o k a t i	C V C V C V
1650	Catuquina		Pano	wash	792	tʃ o a	ṣ̌oa-	tʃ o a - - -	C V V
9444	Chacobo		Pano	wash	792	tʃ o k o	chocohacaina	tʃ o k o - -	C V C V
5984	Sharanahua		Pano	wash	792	tʃ u k a i	chocai	tʃ u k a i -	C V C V V
8896	Tsimane		Mosetén	wash	792	tʃʰ i k o n ʔ	ćhicon’jeyaqui	tʃʰ i k o n ʔ	C V C V C C
2727	Yaminahua		Pano	wash	792	tʃ o k a k i	čoka-kĩ	tʃ o k a k i	C V C V C V
3766	Capanahua		Pano	wash	1621	p a n o	panoquin	p a n o -	C V C V
5419	Matses		Pano	wash	1621	d a p a n	dapan	d a p a n	C V C V C
#
9828	Araona		Tacana	wasp	4715	b i a	bia	b i a -	C V V
3495	Capanahua		Pano	wasp	4715	β i n a	bina	β i n a	C V C V
1473	Catuquina		Pano	wasp	4715	β i n a	βina	β i n a	C V C V
6871	Isconahua		Pano	wasp	4715	β i n a	bina	β i n a	C V C V
5890	Sharanahua		Pano	wasp	4715	β i n a	fina	β i n a	C V C V
1952	ShipiboConibo		Pano	wasp	4715	β i n a	βina	β i n a	C V C V
8395	Tacana		Tacana	wasp	4715	b i a	bia	b i a -	C V V
2526	Yaminahua		Pano	wasp	4715	β i n a	βina	β i n a	C V C V
#
9899	Araona		Tacana	water	2197	n a	ena	n a - - -	C V
7935	Cavinena		Tacana	water	2197	n a	-na	n a - - -	C V
5	EseEjja		Tacana	water	2197	n a	ena	n a - - -	C V
561	HuarayoEseEjja		Tacana	water	2197	n a	e-'na	n a - - -	C V
4952	Moseten		Mosetén	water	2197	u h ɲ i	uh'ɲi	u h ɲ i -	V C C V
9122	Tsimane		Mosetén	water	2197	o h ɲ i ʔ	ojñi’	o h ɲ i ʔ	V C C V C
958	Cashibo		Pano	water	809	ʔ o ∼ p a ʂ	ʔõ'paṣ̌	ʔ o ∼ p a ʂ	C V C C V C
6493	Kakataibo		Pano	water	809	ʔ ɯ n p a ʂ	'unpax	ʔ ɯ n p a ʂ	C V C C V C
1859	ShipiboConibo		Pano	water	809	o ∼ p a ʂ	õpaṣ̌	o ∼ p a ʂ -	V C C V C
1396	Catuquina		Pano	water	2823	w a k a	waka	w a k a -	C V C V
3638	Capanahua		Pano	water	2810	h ɨ n ɨ	jene	h ɨ n ɨ	C V C V
9515	Chacobo		Pano	water	2810	h ɨ n ɨ	jënë	h ɨ n ɨ	C V C V
5891	Sharanahua		Pano	water	2810	ɨ n ɨ	unu	ɨ n ɨ -	V C V
1858	ShipiboConibo		Pano	water	2810	h ɨ n ɨ	hɨnɨ	h ɨ n ɨ	C V C V
#
8773	Cashibo		Pano	wave	819	β ɨ tʃ o ∼	βɨ'čõ	β ɨ tʃ o ∼	C V C V C
8801	Kakataibo		Pano	wave	819	β ɨ tʃ ɯ n	bëchun	β ɨ tʃ ɯ n	C V C V C
8804	Sharanahua		Pano	wave	819	β ɨ tʃ u	fucho	β ɨ tʃ u -	C V C V
#
78	EseEjja		Tacana	we	169	kʷ a n a	ekʷana	kʷ a n a - -	C V C V
615	HuarayoEseEjja		Tacana	we	169	kʷ a n a	e-kwana	kʷ a n a - -	C V C V
7741	Tacana		Tacana	we	169	kʷ a n a	ecuana	kʷ a n a - -	C V C V
3168	Amahuaca		Pano	we	822	n o n	nón	n o n	C V C
1009	Cashibo		Pano	we	822	n o	no-	n o -	C V
6873	Isconahua		Pano	we	822	n o	no	n o -	C V
5892	Sharanahua		Pano	we	822	n u n	non	n u n	C V C
1928	ShipiboConibo		Pano	we	822	n o	no-	n o -	C V
2504	Yaminahua		Pano	we	822	n o ∼	nõ	n o ∼	C V C
#
1605	Catuquina		Pano	weave	837	ʂ ɨ w a	šɨwa	ʂ ɨ w a - -	C V C V
9730	Chacobo		Pano	weave	837	ʂ ɨ w a	xëhuahaina	ʂ ɨ w a - -	C V C V
2119	ShipiboConibo		Pano	weave	837	ʂ ɨ w a	ṣ̌ɨwa-	ʂ ɨ w a - -	C V C V
2674	Yaminahua		Pano	weave	837	ʂ ɨ β a k i	ṣ̌ɨβa-kĩ	ʂ ɨ β a k i	C V C V C V
#
7853	Araona		Tacana	wet	845	a n a h a	anaja	a n a h a -	V C V C V
7995	Cavinena		Tacana	wet	845	n a k a	naka	n a k a - -	C V C V
474	EseEjja		Tacana	wet	845	n a h a x i	-nahaxi	n a h a x i	C V C V C V
1332	Cashibo		Pano	wet	846	tʃ a β a	ča'βa-	tʃ a β a	C V C V
9421	Chacobo		Pano	wet	846	tʃ a ʂ a	chaaxa	tʃ a ʂ a	C V C V
6497	Kakataibo		Pano	wet	846	tʃ a β a	chabá	tʃ a β a	C V C V
3367	Amahuaca		Pano	wet	844	m ɨ tʃ a	muchá	m ɨ tʃ a - - -	C V C V
3695	Capanahua		Pano	wet	844	m ɨ ʔ tʃ a	mehchá	m ɨ ʔ tʃ a - -	C V C C V
1794	Catuquina		Pano	wet	844	m ɨ tʃ a	mɨṣ̌a	m ɨ tʃ a - - -	C V C V
6875	Isconahua		Pano	wet	844	m ɨ tʃ a	mecha	m ɨ tʃ a - - -	C V C V
5893	Sharanahua		Pano	wet	844	m ɨ tʃ a	mucha	m ɨ tʃ a - - -	C V C V
2361	ShipiboConibo		Pano	wet	844	m ɨ tʃ a a t i	mɨča-ati	m ɨ tʃ a a t i	C V C V V C V
2889	Yaminahua		Pano	wet	844	m ɨ tʃ a	mɨča	m ɨ tʃ a - - -	C V C V
#
9764	Araona		Tacana	what	1402	a i	ai	a i -	V V
520	EseEjja		Tacana	what	1402	h a i	hai	h a i	C V V
9025	Tsimane		Mosetén	what	851	h e dʲ e ʔ	jedye’	h e dʲ e ʔ -	C V C V C
3622	Capanahua		Pano	what	3809	h a w a	jahua	h a w a	C V C V
10218	Kaxarari		Pano	what	3809	h a w a	ɦaˈwã	h a w a	C V C V
5986	Sharanahua		Pano	what	3809	a w a	ahua	a w a -	V C V
2925	Yaminahua		Pano	what	3809	a β a	aβaa...-mɨ̃	a β a -	V C V
#
6499	Kakataibo		Pano	when	865	w i n s a ɾ a n	uinsaran	w i n s a ɾ a n	C V C C V C V C
4961	Moseten		Mosetén	when	865	h u n d s i ʔ	hund'siʔ	h u n d s i ʔ -	C V C C C V C
9074	Tsimane		Mosetén	when	865	h ɨ n ʔ s i ʔ	jun’si’	h ɨ n ʔ s i ʔ -	C V C C C V C
#
3902	Capanahua		Pano	whistle	3874	s ɨ s o ʔ i	sesohi	s ɨ s o ʔ i	C V C V C V
9678	Chacobo		Pano	whistle	3874	s ɨ s o	sësohaina	s ɨ s o - -	C V C V
5894	Sharanahua		Pano	whistle	3874	s ɨ s u i	susoi	s ɨ s u i -	C V C V V
2931	Yaminahua		Pano	whistle	3874	s ɨ s o k i	sɨso-kĩ	s ɨ s o k i	C V C V C V
#
1321	Cashibo		Pano	white	896	o ʂ o	oṣ̌o	o ʂ o - - -	V C V
1780	Catuquina		Pano	white	896	h o ʂ o	hošo-	h o ʂ o - -	C V C V
9535	Chacobo		Pano	white	896	h o ʂ o	joxo	h o ʂ o - -	C V C V
6503	Kakataibo		Pano	white	896	ɯ ʂ ɯ	uxu	ɯ ʂ ɯ - - -	V C V
10220	Kaxarari		Pano	white	896	β a k u ʂ u	βakɯˈʂɯ	β a k u ʂ u	C V C V C V
5432	Matses		Pano	white	896	u ʂ u	uʂu	u ʂ u - - -	V C V
5895	Sharanahua		Pano	white	896	u ʃ u	osho	u ʃ u - - -	V C V
2342	ShipiboConibo		Pano	white	896	h o ʂ o	hoṣ̌o	h o ʂ o - -	C V C V
2874	Yaminahua		Pano	white	896	o ʂ o	oṣ̌o	o ʂ o - - -	V C V
#
3189	Amahuaca		Pano	who	907	ts o β a	tzóva	ts o β a - -	C V C V
3981	Capanahua		Pano	who	907	ts o a	tsoa	ts o a - - -	C V V
6880	Isconahua		Pano	who	907	ts o a n	tsoan	ts o a n - -	C V V C
10221	Kaxarari		Pano	who	907	ts u	tsu-	ts u - - - -	C V
