ID	DOCULECT	CONCEPTICON_ID	CONCEPTICON_GLOSS	VALUE
6988	Amahuaca	1156	OPEN	vúpunquín
6989	Amahuaca	1157	BECAUSE	cuzánon
6990	Amahuaca	1161	THREAD	jóco, yómun
6991	Amahuaca	1175	GHOST	yóshin
6992	Amahuaca	1183	PALM OF HAND	múcun-nátaa
6993	Amahuaca	1195	GIVE BIRTH	vácu-víquin
6994	Amahuaca	1198	MANY	cáhtin
6995	Amahuaca	1199	WIFE	háin
6996	Amahuaca	1200	HUSBAND	vunú
6997	Amahuaca	1201	FEATHER	ráni
6998	Amahuaca	1202	BIG	tóha
6999	Amahuaca	1203	LONG	chaítan
7000	Amahuaca	1204	BARK	ráxvii
7001	Amahuaca	1205	TONGUE	jána
7002	Amahuaca	1207	YOUNG	máxco, xóó
7003	Amahuaca	1208	CAT	mishííto
7004	Amahuaca	1209	I	hún
7005	Amahuaca	1210	HEAVY	hiyú
7006	Amahuaca	1212	WE	nón
7007	Amahuaca	1213	YOU	mán
7008	Amahuaca	1214	THIS	vári-cainháín
7009	Amahuaca	1215	THOU	mín
7010	Amahuaca	1216	MOTHER	-ha
7011	Amahuaca	1217	FATHER	húpa
7012	Amahuaca	1218	ROPE	nínxo, nishí
7013	Amahuaca	1219	WORM	xúna
7014	Amahuaca	1220	TAIL	jína
7015	Amahuaca	1221	NOSE	rúquin
7016	Amahuaca	1222	PENIS	vóxqui
7017	Amahuaca	1223	HEART	jóvintí
7018	Amahuaca	1224	LIVER	tacá
7019	Amahuaca	1225	DAY (NOT NIGHT)	hóxaa, nutú
7020	Amahuaca	1226	YEAR	vári-xútuu
7021	Amahuaca	1228	EARTH (SOIL)	maí
7022	Amahuaca	1229	OLD	xuní
7023	Amahuaca	1230	DIRTY	cháho
7024	Amahuaca	1231	NEW	vúnaa
7025	Amahuaca	1233	NIGHT	yámuu
7026	Amahuaca	1234	SMOOTH	váton
7027	Amahuaca	1235	WHO	tzóva
7028	Amahuaca	1236	WHAT	jáí
7029	Amahuaca	1237	WHERE	ráni, ráqui
7030	Amahuaca	1238	WHEN	canón
7031	Amahuaca	1239	HOW	cuzá
7032	Amahuaca	1240	NOT	jiyá, yamá
7033	Amahuaca	1241	SOME	túxu
7034	Amahuaca	1242	FEW	míshtin
7035	Amahuaca	1244	THICK	cúvin
7036	Amahuaca	1246	SMALL	jaztó, míshtin
7037	Amahuaca	1247	EAR	pavínqui
7038	Amahuaca	1248	EYE	vúro
7039	Amahuaca	1250	JAGUAR	hinó
7040	Amahuaca	1251	BELLY	chinxantó, xánquin
7041	Amahuaca	1252	HOUSE	tápaz
7042	Amahuaca	1253	RAIN (RAINING)	hovíhqui
7043	Amahuaca	1256	HEAD	mápo; ma
7044	Amahuaca	1257	WING	púhi
7045	Amahuaca	1258	FINGERNAIL	jontíz, muntzíz
7046	Amahuaca	1261	SING	vúahí
7047	Amahuaca	1268	YES	júnhun
7048	Amahuaca	1269	NO	máqui, jiyá
7049	Amahuaca	1274	SALT	tashí
7050	Amahuaca	1277	HAND	múcun
7051	Amahuaca	1278	VOMIT	jánanquín
7052	Amahuaca	1280	FALL	pácuuhí
7053	Amahuaca	1286	HOT	hítziz
7054	Amahuaca	1287	COLD	matzí
7055	Amahuaca	1291	BACK	catú
7056	Amahuaca	1292	BAD	híromá
7057	Amahuaca	1295	STICK	jíí
7058	Amahuaca	1297	LEG	vítaxún, quíshtuu
7059	Amahuaca	1301	FOOT	táhu
7060	Amahuaca	1303	FINGER	múcun
7061	Amahuaca	1304	CHILD (YOUNG HUMAN)	vacú
7062	Amahuaca	1307	LANGUAGE	jóvi
7063	Amahuaca	1313	MOON	hóxu
7064	Amahuaca	1318	CHICKEN	hátapá
7065	Amahuaca	1324	SLIP	tayánzqui
7066	Amahuaca	1325	FRIEND	jaquínhti
7067	Amahuaca	1326	DOWN	mápoquí
7068	Amahuaca	1333	NECK	túxo
7069	Amahuaca	1335	WHITE	joxó
7070	Amahuaca	1336	EAT	cócoquín, jírihí
7071	Amahuaca	1337	PIG	ráni
7072	Amahuaca	1339	MORNING	nóntu
7073	Amahuaca	1340	WITH	-ni, -vuu
7074	Amahuaca	1341	HEAT UP	hitzízquin
7075	Amahuaca	1343	SUN	vári
7076	Amahuaca	1346	THROAT	túxpi
7077	Amahuaca	1350	MONKEY	hízo
7078	Amahuaca	1355	LAUGH	múcahí
7079	Amahuaca	1358	ENEMY	jámavó, yorátza
7080	Amahuaca	1360	DUCK	nónon
7081	Amahuaca	1366	BOY	vacú
7082	Amahuaca	1371	KNEE	rántoncónon
7083	Amahuaca	1372	MEDICINE	rahóó
7084	Amahuaca	1374	RING	múhozóti
7085	Amahuaca	1376	NOW	canón
7086	Amahuaca	1380	TOOTH	xutá
7087	Amahuaca	1382	NEEDLE (FOR SEWING)	jómox
7088	Amahuaca	1383	GRANDFATHER	xóta, paxúni
7089	Amahuaca	1387	ARRIVE	nócoohí
7090	Amahuaca	1388	SHADE	hóta
7091	Amahuaca	1392	LOUSE	híya
7092	Amahuaca	1393	HORN (ANATOMY)	mánxo
7093	Amahuaca	1394	BONE	xaó
7094	Amahuaca	1396	SHARP	cunó
7095	Amahuaca	1398	DRY	choshí
7096	Amahuaca	1401	DRINK	háyaquiín
7097	Amahuaca	1402	BREAST	chóchó, xochí
7098	Amahuaca	1403	BITE	nátuxquín
7099	Amahuaca	1405	NAME	jánu
7100	Amahuaca	1406	FAR	vízma
7101	Amahuaca	1407	BREATHE	jóvinhí
7102	Amahuaca	1408	HEAR	níncaaquín
7103	Amahuaca	1409	SEE	hiinhí
7104	Amahuaca	1410	KNOW (SOMETHING)	hónanhí
7105	Amahuaca	1411	LIE (REST)	ráacahí
7106	Amahuaca	1413	PLAY	múcaahí
7107	Amahuaca	1414	SQUEEZE	júntzinquín, tóshaquín
7108	Amahuaca	1415	THINK (REFLECT)	shínanhí
7109	Amahuaca	1416	SIT	tzáhoohí
7110	Amahuaca	1417	KILL	rútuquín
7111	Amahuaca	1418	DIG	póquinquín, vuvííquin
7112	Amahuaca	1421	SUCK	tóconquín, hóyoquín
7113	Amahuaca	1422	BE ALIVE	jiriyá
7114	Amahuaca	1423	FIGHT	muhúnnahí
7115	Amahuaca	1424	YELLOW	pánshin
7116	Amahuaca	1425	GREEN	mápaxán
7117	Amahuaca	1428	BURNING	jurúúquin
7118	Amahuaca	1429	FULL	vópa, yaní
7119	Amahuaca	1430	STAR	vishí
7120	Amahuaca	1432	CUT	xátuquín, rúraquín
7121	Amahuaca	1433	HIT	cóshaquín
7122	Amahuaca	1437	SPLIT	púxuuhí
7123	Amahuaca	1439	SWIM	vúhaquín, náxihí
7124	Amahuaca	1440	SPIT	coshtóóhqui
7125	Amahuaca	1442	STAND	jáhi
7126	Amahuaca	1446	COME	jóhi, vúhi
7127	Amahuaca	1447	GIVE	hínanquín
7128	Amahuaca	1449	RUB	túruquín, xáxaquín
7129	Amahuaca	1452	PUSH	vúranquín
7130	Amahuaca	1453	WASH	chócaquín
7131	Amahuaca	1455	PULL	tíniquin, xaráquin
7132	Amahuaca	1456	THROW	cánuquín
7133	Amahuaca	1457	SEW	cúxuquín
7134	Amahuaca	1458	SAY	yóhiquín
7135	Amahuaca	1463	DRUNK	páhunhá
7136	Amahuaca	1468	LOOK FOR	vúnaquín
7137	Amahuaca	1475	COMB	vóxti
7138	Amahuaca	1480	BODY	yóra
7139	Amahuaca	1482	SHOULDER	púxacáa
7140	Amahuaca	1486	PLANT (SOMETHING)	vánaquín
7141	Amahuaca	1489	CLOUD	naicóhin
7142	Amahuaca	1490	RAT	macá
7143	Amahuaca	1491	MOUSE	xóya
7144	Amahuaca	1493	ONE	tíí
7145	Amahuaca	1494	DIE	nócahí, rúzohí
7146	Amahuaca	1496	GRANDMOTHER	haxúni
7147	Amahuaca	1498	TWO	rávután
7148	Amahuaca	1504	FLY (INSECT)	nacá
7149	Amahuaca	1507	FRUIT	vimí
7150	Amahuaca	1509	MOSQUITO	víí
7151	Amahuaca	1512	RISE (ONESELF)	vúzohi
7152	Amahuaca	1517	WASP	mári-vína, níshvin
7153	Amahuaca	1519	RUN	páxahicáhi, niriquí
7154	Amahuaca	1520	CRUSH	chánocquín
7155	Amahuaca	1523	FORGET	shínanyámequuín
7156	Amahuaca	1542	ACCOMPANY	jaquínquin
7157	Amahuaca	1531	BRANCH	jii-pónyan, mútax
7158	Amahuaca	1533	BE HUNGRY	cóshmanáhi
7159	Amahuaca	1539	BASKET	cácan
7160	Amahuaca	1540	EYELASH	vúxmi
7161	Amahuaca	1554	MAN	joní
7162	Amahuaca	1560	FACE	vúnmanná
7163	Amahuaca	1564	LAZY	yonotíma
7164	Amahuaca	1567	DOOR	vúva, xúpotí
7165	Amahuaca	1571	SELL	mároquín
7166	Amahuaca	1574	FLOAT	tóxvaahí
7167	Amahuaca	1575	COCKROACH	chintá
7168	Amahuaca	1576	PILE UP	máánaquín
7169	Amahuaca	1577	AND	-ya
7170	Amahuaca	1580	ONLY	jáztii
7171	Amahuaca	1583	BRAIN	mápomúrano
7172	Amahuaca	1585	SLEEP	hóxahí
7173	Amahuaca	1586	SMELL (PERCEIVE)	xútuuhí
7174	Amahuaca	1587	SMELL (STINK)	xútuuhí
7176	Amahuaca	1590	WAIT (FOR)	mánanquín
7177	Amahuaca	1591	UP	mánanhó
7178	Amahuaca	1592	CHEST	xochí
7179	Amahuaca	1594	FLOUR	róroo
7180	Amahuaca	1602	WAKE UP	vúzohí
7181	Amahuaca	1615	ESCAPE	páxahicáhi
7182	Amahuaca	1616	CLOTH	chópa-xátu
7183	Amahuaca	1621	SNEEZE	jáhoshíni
7184	Amahuaca	1623	SPEAK	yóhiquín
7185	Amahuaca	1624	EMPTY	xávan
7186	Amahuaca	1625	DEAD	naháá
7187	Amahuaca	1633	FLAT	zapá
7188	Amahuaca	1644	RELATIVES	cáivo, námi
7189	Amahuaca	1645	SHORT	tóro
7190	Amahuaca	1649	SIT DOWN	tzáhoohi
7191	Amahuaca	1651	TEAR (OF EYE)	vúhon
7192	Amahuaca	1654	LIGHTNING	cánaa
7193	Amahuaca	1657	TRUE	cóón
7194	Amahuaca	1660	LOSE	vúnoquín
7195	Amahuaca	1666	MUTE	jantó
7196	Amahuaca	1667	HOLE	mai-xántoo
7197	Amahuaca	1672	WRITE	cunúúquin
7198	Amahuaca	1673	ARM	pónyan, póxtuu
7199	Amahuaca	1686	BEHIND	cáchiihó
7200	Amahuaca	1711	TELL	jóvihí
7201	Amahuaca	1726	WET	muchá
7202	Amahuaca	1728	ROTTEN	pítzihá, páyo
7203	Amahuaca	1730	CHEEK	tamó
7204	Amahuaca	1732	SKY	naí
7205	Amahuaca	1733	RAINBOW	naanváhi
7206	Amahuaca	1735	TEAR (SHRED)	móxaquín
7207	Amahuaca	1741	ABOVE	máxcaa
7208	Amahuaca	1743	JOIN	rúchiquín
7209	Amahuaca	1750	CHOOSE	cátooquín
7210	Amahuaca	1752	LEAVE	cáinhí, jóvanhí
7211	Amahuaca	1758	OLDER SISTER	chóca, poví
7212	Amahuaca	1759	OLDER BROTHER	jochí
7213	Amahuaca	1760	YOUNGER BROTHER	chamí
7214	Amahuaca	1761	YOUNGER SISTER	chipí
7215	Amahuaca	1766	FINISH	rúzohí, níshmarízhi
7216	Amahuaca	1767	SCRAPE	nßizaquón, xótoquín
7217	Amahuaca	1783	PAIN	hízin
7218	Amahuaca	1784	WANT	cúunhi
7219	Amahuaca	1786	DRY UP	chóshihí, tánchí
7220	Amahuaca	1791	BUTTERFLY	cócoshtóvi, jozó
7221	Amahuaca	1793	BAT	cashí
7222	Amahuaca	1803	WOOD	jíí
7223	Amahuaca	1808	PUS	cóó
7224	Amahuaca	1819	LOOK	hiinhí
7225	Amahuaca	1827	HARVEST CROPS	túzcuquín, vótzoquín
7226	Amahuaca	1828	ASK (REQUEST)	yócaaquín
7227	Amahuaca	1829	JUMP	cáshtiihí, póhqui
7228	Amahuaca	1831	MEET	tzíztocóhohi
7229	Amahuaca	1836	VAGINA	chispí
7230	Amahuaca	1838	NAVEL	náto
7231	Amahuaca	1839	CRY	haráhqui
7233	Amahuaca	1847	SICK	hízinyá
7234	Amahuaca	1850	COTTON	xapó
7235	Amahuaca	1856	SOFT	tányan, vachó
7236	Amahuaca	1860	BEAD	tóncomóro
7237	Amahuaca	1869	BUY	mároquín
7238	Amahuaca	1879	DANCE	chírinhí
7239	Amahuaca	1884	HARD	caní, cúrux
7240	Amahuaca	1886	ARMPIT	píshcan
7241	Amahuaca	1892	TOUCH	rámanquín
7242	Amahuaca	1895	CLOTHES	chópa
7243	Amahuaca	1897	HELP	jaquínquin
7244	Amahuaca	1906	SOUR	cachá
7245	Amahuaca	1909	SHAKE	taríquin, vánahí
7246	Amahuaca	1917	TIE	vúcaxnáhaquín
7247	Amahuaca	1920	DREAM (SOMETHING)	námaahí
7248	Amahuaca	1923	ROUGH	cúrux
7249	Amahuaca	1936	DEER	chaxó
7250	Amahuaca	1937	THERE	honó
7251	Amahuaca	1942	NEAR	hóramá
7252	Amahuaca	1959	RAW	nápax
7253	Amahuaca	1961	NECKLACE	cácuuti
7254	Amahuaca	1962	ROAST (SOMETHING)	xóhiquin
7255	Amahuaca	1970	CANOE	rónti
7256	Amahuaca	1973	DEMON	yóvuu
7257	Amahuaca	1977	DEW	nívii
7258	Amahuaca	1983	SNORE	núanhí
7259	Amahuaca	1996	GET TIRED	hóxacatátznáhi
7260	Amahuaca	2004	BEND	vúquiquín
7261	Amahuaca	2009	DOG	hinán, hinó
7262	Amahuaca	2012	COLLAR	túxo
7263	Amahuaca	2014	GO DOWN (DESCEND)	hípaahí
7264	Amahuaca	2015	MAKE DRY	chóshihí, tánohí
7265	Amahuaca	2017	MIX	józiquín
7266	Amahuaca	2019	HAMMOCK	rizí
7267	Amahuaca	2069	SOAK (VERB)	muchááquin
7268	Amahuaca	2070	COMB (VERB)	vooxúhuhi
7271	Amahuaca	658	RAIN (PRECIPITATION)	hóvi
7272	Amahuaca	2112	OLD (AGED)	xuni
7273	Amahuaca	2117	DESIRE	cúunhí
7274	Amahuaca	2124	SMELL	pizí, viyá
7275	Amahuaca	2142	RUN AWAY	páxahicáhi
7276	Amahuaca	2252	PATH	váhin
7277	Amahuaca	634	MEAT	námi
7278	Amahuaca	2271	THINK	shínanhí
7280	Amahuaca	729	DAWN	nútuhí
7281	Amahuaca	2319	LID (COVER, CAP)	vúpotí
7282	Amahuaca	2324	GET WET	múchahí
7283	Amahuaca	2390	PECCARY	jóno
7285	Amahuaca	2468	BAG	písha
7286	Amahuaca	2492	BOIL (SOMETHING)	covínquin
7287	Amahuaca	2493	BOIL	covínquin
7288	Amahuaca	2504	DIFFERENT	ramí
7289	Amahuaca	2561	HURT (SENSE PAIN)	hízinhí
7290	Amahuaca	2613	SKIN (HUMAN)	xácaa
7292	Amahuaca	2638	FISHING	haxánquin, rícanquín
7293	Amahuaca	2648	HAIR (HEAD)	vóó
7294	Amahuaca	2790	HIGH OR TALL	chaíí
7295	Amahuaca	2911	BACKWARD	cáchiihó
7296	Amahuaca	3020	BREAK (BREAKING)	tóshiihí
7297	Amahuaca	3080	SPLIT OPEN	cáxcuquín
7298	Amahuaca	3174	WAKE UP (SOMEONE)	vúzohí
7299	Amahuaca	3188	MIGHTY OR POWERFUL OR STRONG	cúrux
7300	Amahuaca	3230	DECEIVE	hóntzaquín
7301	Amahuaca	3294	BRAID (VERB) OR WEAVE (BASKET)	tíihquín
7302	Amahuaca	3320	SNARE (TRAP)	mávan
7303	Amahuaca	3452	MUCH	cáhtin, hicha
7304	Amahuaca	3456	CRAWL OR CREEP	múpihí
7305	Amahuaca	3463	RIVERBANK	pápii
7306	Amahuaca	3603	EARTH OR LAND	maí, nutú
7307	Amahuaca	3609	TOWN OR VILLAGE	júma
7308	Amahuaca	3653	COOKING POT	cúntii
7309	Amahuaca	3701	HOLLOW	mai-xántoo, rúoo
7310	Amahuaca	3923	FEMALE ANIMAL	yóxan
7311	Capanahua	744	EGG	bachi
7312	Capanahua	539	NEST	bachi, naja, baquejati
7313	Capanahua	1423	FIGHT	bahchinnani
7315	Capanahua	2252	PATH	bahi
7316	Capanahua	1174	YESTERDAY	bahquish
7317	Capanahua	1329	TOMORROW	bahquish
7318	Capanahua	1879	DANCE	bairahti, mahshahihqui
7319	Capanahua	1486	PLANT (SOMETHING)	banaquin
7320	Capanahua	1646	GIRL	baque
7321	Capanahua	1304	CHILD (YOUNG HUMAN)	baque
7322	Capanahua	1366	BOY	baque
7323	Capanahua	1195	GIVE BIRTH	baque bihquin
7324	Capanahua	1289	BABY	baquexo
7325	Capanahua	1343	SUN	bari
7326	Capanahua	1342	SUMMER	baritian
7327	Capanahua	1226	YEAR	baritian, bari
7328	Capanahua	717	SWEET	batani
7329	Capanahua	981	ELBOW	baxpoxco
7330	Capanahua	1883	IN FRONT OF	bebo
7332	Capanahua	3924	MALE ANIMAL	bebo
7333	Capanahua	2912	FORWARD	bebo
7334	Capanahua	1554	MAN	bebo, noque
7335	Capanahua	231	SHAVE	behma
7336	Capanahua	1231	NEW	behna
7337	Capanahua	1046	SHUT	behpoquib, besmiquin
7338	Capanahua	1096	SONG	behua
7339	Capanahua	2341	CLOUDY	beichi
7340	Capanahua	1560	FACE	bemanan, besh, behonx
7341	Capanahua	1468	LOOK FOR	benaquin
7342	Capanahua	1200	HUSBAND	bene
7344	Capanahua	1248	EYE	bero
7345	Capanahua	714	SEED	bero
7346	Capanahua	1651	TEAR (OF EYE)	bero jene
7347	Capanahua	76	YOUNG MAN	beronan
7348	Capanahua	1340	WITH	betan
7349	Capanahua	123	FOREHEAD	betonco
7350	Capanahua	1173	EYEBROW	betonco, bemanan
7351	Capanahua	2613	SKIN (HUMAN)	bichi
7352	Capanahua	763	SKIN	bichi, rah
7353	Capanahua	3898	ACCEPT	bihquin
7354	Capanahua	1509	MOSQUITO	bii, chiquibin
7355	Capanahua	1507	FRUIT	bimi
7356	Capanahua	1517	WASP	bina
7357	Capanahua	1519	RUN	bishquihihqui, hishtohi
7358	Capanahua	1355	LAUGH	bitsati
7359	Capanahua	119	DIVE	boasihti
7360	Capanahua	1591	UP	bochiqui, machi
7361	Capanahua	2006	FILL	bochojaquin
7362	Capanahua	1429	FULL	bohas, bocho
7363	Capanahua	1512	RISE (ONESELF)	bohtoti
7364	Capanahua	1475	COMB	bohuexehti
7365	Capanahua	2070	COMB (VERB)	bohuexquin
7366	Capanahua	942	HONEY	bona jajene
7367	Capanahua	2648	HAIR (HEAD)	boo
7369	Capanahua	2468	BAG	borasa
7370	Capanahua	1753	TOP	bosh
7371	Capanahua	2014	GO DOWN (DESCEND)	bototi
7372	Capanahua	1917	TIE	boxcajaquin
7373	Capanahua	887	BITTER	cacha, mocani
7374	Capanahua	1686	BEHIND	cahchiho
7375	Capanahua	2911	BACKWARD	cahchiho
7376	Capanahua	695	GO	cahi
7377	Capanahua	1752	LEAVE	cahi
7378	Capanahua	2142	RUN AWAY	cahneti
7379	Capanahua	1615	ESCAPE	cahneti
7380	Capanahua	1241	SOME	caibo
7381	Capanahua	1041	INCREASE	caibohi
7382	Capanahua	1090	BE BORN	caini
7383	Capanahua	1107	GO OUT	caini, tsequeti
7384	Capanahua	1750	CHOOSE	caisquin
7385	Capanahua	1654	LIGHTNING	caná
7386	Capanahua	694	GET	cananquin
7387	Capanahua	133	WEAVE	caquequin
7388	Capanahua	3294	BRAID (VERB) OR WEAVE (BASKET)	caquequin
7389	Capanahua	159	SWEET POTATO	cari
7390	Capanahua	2117	DESIRE	caripahichi
7391	Capanahua	10	FIREWOOD	caro
7392	Capanahua	1793	BAT	cashi
7393	Capanahua	811	SOUL	caya
7394	Capanahua	1829	JUMP	cayahi, cashtiti
7395	Capanahua	214	STRETCH	chaijaquin
7396	Capanahua	1936	DEER	chaxo
7397	Capanahua	1047	PURSUE	chibanquin, sayahahquin
7398	Capanahua	221	FIRE	chihi
7399	Capanahua	646	ASH	chihi mapo
7400	Capanahua	834	BUTTOCKS	chincan, chishqui
7401	Capanahua	1564	LAZY	chiquish, queyoyosma
7402	Capanahua	635	MILK	chocho jene
7403	Capanahua	380	WRINKLED	chohohi
7404	Capanahua	1616	CLOTH	chopa
7405	Capanahua	590	NAKED	chopajoma
7406	Capanahua	1884	HARD	chorish, chahoma
7407	Capanahua	1856	SOFT	choyo, nibani
7408	Capanahua	2492	BOIL (SOMETHING)	cobinjaquin
7409	Capanahua	2493	BOIL	cobinjaquin, cobini
7410	Capanahua	1337	PIG	cochi
7411	Capanahua	1421	SUCK	cocoquin
7412	Capanahua	1791	BUTTERFLY	cohcoxtobi
7413	Capanahua	778	SMOKE (EXHAUST)	cohin
7414	Capanahua	1489	CLOUD	cohin
7415	Capanahua	1188	CHARCOAL	coho tsiste, chihi tsiste
7416	Capanahua	141	BURN (SOMETHING)	cohoti
7417	Capanahua	1428	BURNING	cohoti, chexaquin, mapohi
7418	Capanahua	1657	TRUE	coin, quiquin
7419	Capanahua	1808	PUS	coo
7420	Capanahua	1674	POOR	coriquijoma
7421	Capanahua	1621	SNEEZE	hahtishconhihqui
7422	Capanahua	962	WOMAN	haibo
7423	Capanahua	3923	FEMALE ANIMAL	haibo
7424	Capanahua	1202	BIG	hani
7425	Capanahua	479	GROW	hanihi, bonohi
7426	Capanahua	1318	CHICKEN	hatapa
7427	Capanahua	1392	LOUSE	hia, cai
7428	Capanahua	624	LAKE	hian
7429	Capanahua	749	ENTER	hihquihi, hihcohi
7430	Capanahua	937	BIRD	hihsá
7431	Capanahua	1491	MOUSE	hihshan
7432	Capanahua	1210	HEAVY	hihué
7433	Capanahua	1052	LIGHT (WEIGHT)	hihuema
7434	Capanahua	692	BRING	hihuequin, bequin
7435	Capanahua	1447	GIVE	hinanquin, bihmaquin
7436	Capanahua	1185	VULTURE	hishmin
7437	Capanahua	1847	SICK	hisini
7438	Capanahua	2327	BECOME SICK	hisini
7439	Capanahua	2009	DOG	hochiti
7440	Capanahua	1406	FAR	hochó, hojno
7441	Capanahua	3913	COUGH (ACT OF COUGHING)	hocohi
7442	Capanahua	879	COUGH	hocohi, hihtani
7443	Capanahua	658	RAIN (PRECIPITATION)	hoi
7445	Capanahua	1253	RAIN (RAINING)	hoihi
7446	Capanahua	1199	WIFE	honanma
7447	Capanahua	1410	KNOW (SOMETHING)	honanquin
7448	Capanahua	2248	KNOW (SOMEBODY)	honanquin
7449	Capanahua	1388	SHADE	hota
7450	Capanahua	2374	DREAM	hoxa
7451	Capanahua	1585	SLEEP	hoxahi
7452	Capanahua	1313	MOON	hoxné
7453	Capanahua	203	MARRY	huanohi, benohi
7454	Capanahua	1839	CRY	huaohihqui, jiihihqui
7455	Capanahua	864	PUMPKIN	huaran
7456	Capanahua	1454	WIPE	huasaquin, horoquin, chishcoquin
7457	Capanahua	606	GRASS	huasi
7458	Capanahua	1735	TEAR (SHRED)	huaxaquin
7459	Capanahua	680	BREAK (DESTROY OR GET DESTROYED)	huaxaquin, toshaquin, tehcaquin
7460	Capanahua	1850	COTTON	huaxmen
7461	Capanahua	666	RIVER	huean, huaca
7462	Capanahua	297	CROOKED	huehquiya, cahco
7463	Capanahua	1743	JOIN	hueichi
7464	Capanahua	501	LIFT	hueniquin, huaquequin
7465	Capanahua	1493	ONE	huestí
7466	Capanahua	1242	FEW	huestíbo, hichama
7467	Capanahua	1672	WRITE	huishaquin
7468	Capanahua	1430	STAR	huishi
7469	Capanahua	1250	JAGUAR	huiso hino
7470	Capanahua	163	BLACK	huiso, tahshini
7471	Capanahua	813	DO	ja
7472	Capanahua	78	THAT	jaa, toá, hoá
7473	Capanahua	956	FLEE	jabati
7474	Capanahua	1236	WHAT	jahua
7475	Capanahua	1209	I	jahue
7476	Capanahua	738	THING	jahuequibo
7477	Capanahua	1446	COME	jahui
7478	Capanahua	773	HAVE	jai
7479	Capanahua	1205	TONGUE	jana
7480	Capanahua	674	MOUTH	jana, coh
7481	Capanahua	1405	NAME	jane
7482	Capanahua	1237	WHERE	janin
7483	Capanahua	1937	THERE	jano, hoá
7484	Capanahua	945	SPEAR	jashi
7485	Capanahua	98	ALL	jatihibi, rahsi
7486	Capanahua	817	THEY	jato, jaabo
7487	Capanahua	1363	VOICE	jee
7488	Capanahua	3609	TOWN OR VILLAGE	jema
7489	Capanahua	1644	RELATIVES	jená
7490	Capanahua	948	WATER	jene
7491	Capanahua	1239	HOW	jenques
7493	Capanahua	906	TREE	jihui
7494	Capanahua	1295	STICK	jihui
7495	Capanahua	282	POLE	jihui
7496	Capanahua	946	BLOOD	jimi
7497	Capanahua	1220	TAIL	jina
7498	Capanahua	1222	PENIS	jina, boshi
7499	Capanahua	503	FROG	jiri, tinjahihcashan
7500	Capanahua	587	ANT	jisis, jiin, xehi
7501	Capanahua	1142	URINE	jison
7502	Capanahua	489	KIDNEY	jison borasa, jeoxco
7503	Capanahua	592	PISS	jisoni
7504	Capanahua	1819	LOOK	jisquin
7505	Capanahua	239	FLOWER	joa
7506	Capanahua	3287	BLOOM	joahi
7507	Capanahua	1100	COOK (SOMETHING)	joaquin
7508	Capanahua	797	TESTICLES	jobo
7509	Capanahua	179	RIPEN	johueti
7510	Capanahua	1307	LANGUAGE	joi
7511	Capanahua	1786	DRY UP	jomesaquin
7512	Capanahua	2015	MAKE DRY	jomesaquin
7513	Capanahua	602	HIDE (CONCEAL)	jonequin
7514	Capanahua	683	PERSON	joni
7515	Capanahua	2390	PECCARY	jono
7516	Capanahua	156	RED	joshini
7517	Capanahua	1335	WHITE	joxoni
7518	Capanahua	1666	MUTE	joyo
7519	Capanahua	1240	NOT	ma
7520	Capanahua	1269	NO	ma
7521	Capanahua	1376	NOW	ma, rahma, sca
7522	Capanahua	857	STONE	macan
7523	Capanahua	1543	SNAIL	mahchi raro
7524	Capanahua	761	COVER	mahpoquin, maanquin
7525	Capanahua	1494	DIE	mahuati, hhihqui
7526	Capanahua	1228	EARTH (SOIL)	mai
7527	Capanahua	1216	MOTHER	mama
7528	Capanahua	1213	YOU	man, maton
7529	Capanahua	112	TURTLE	manan xahue
7530	Capanahua	614	HILL	manan, mahto
7531	Capanahua	1542	ACCOMPANY	manaquin
7532	Capanahua	1590	WAIT (FOR)	manati, manaquin
7533	Capanahua	665	BEE	mano, bona
7534	Capanahua	705	GO UP (ASCEND)	mapeti, nihinati
7535	Capanahua	1583	BRAIN	mapo naex
7536	Capanahua	1256	HEAD	mapo, bo, box
7537	Capanahua	1571	SELL	maromaquin
7538	Capanahua	1869	BUY	maroquin, bihquin
7539	Capanahua	671	SAND	mashi
7540	Capanahua	1393	HORN (ANATOMY)	mashpi
7541	Capanahua	1287	COLD	matsini
7542	Capanahua	1741	ABOVE	maxcatan
7543	Capanahua	301	CHIEFTAIN	maxéyahpa, hapo
7544	Capanahua	1531	BRANCH	mebi
7545	Capanahua	1019	RIGHT	mecáyaho
7546	Capanahua	1726	WET	mehchá
7547	Capanahua	143	HUMID	mehchá
7548	Capanahua	2069	SOAK (VERB)	mehchájaquin
7549	Capanahua	2324	GET WET	mehchati
7550	Capanahua	1892	TOUCH	mehequin, tsasihi
7551	Capanahua	1374	RING	mehosohti
7552	Capanahua	244	LEFT	memiho
7553	Capanahua	1258	FINGERNAIL	mentsis
7554	Capanahua	980	HEEL	mentsis, jotsisto
7555	Capanahua	1277	HAND	mequen
7556	Capanahua	1473	FIST	mequen
7557	Capanahua	1183	PALM OF HAND	mequen nahta, mequen mehta
7558	Capanahua	719	FIND	meraquin
7559	Capanahua	1409	SEE	meraquin, jisquin
7560	Capanahua	2017	MIX	mescoquin
7561	Capanahua	1594	FLOUR	meto
7562	Capanahua	72	CLAW	meton
7563	Capanahua	1303	FINGER	metoti
7564	Capanahua	1215	THOU	min, mia
