# Wordlist

# DATA
ID	FORM	SEGMENTS	DOCULECT	FAMILY	CONCEPT	CONCEPTICON_ID	CONCEPTICON_GLOSS	GLOTTOCODE
245610	xono	x o n o	Ese Ejja	Pano-Tacanan	vine	3769	GRAPEVINE	esee1248
246498	xono	x o n o	Ese Ejja (Huarayo)	Pano-Tacanan	vine	3769	GRAPEVINE	esee1248
247349	hono	h o n o	Tacana	Pano-Tacanan	vine	3769	GRAPEVINE	taca1256
248404	nisi	n i s i	Cashibo	Pano-Tacanan	vine	3769	GRAPEVINE	cash1251
248405	ic̷i	i tʃ i	Cashibo	Pano-Tacanan	vine	3769	GRAPEVINE	cash1251
249314	hiči	h i tʃ i	Catuquina	Pano-Tacanan	vine	3769	GRAPEVINE	pano1254
250364	niši	n i ʃ i	Chácobo	Pano-Tacanan	vine	3769	GRAPEVINE	chac1251
251607	niši	n i ʃ i	Shipibo-Conibo	Pano-Tacanan	vine	3769	GRAPEVINE	ship1254
252952	niši	n i ʃ i	Yaminahua	Pano-Tacanan	vine	3769	GRAPEVINE	yami1256
254226	daβuruǰu	d a β u r u dʒ u	Cayuvava	Cayubaba	vine	3769	GRAPEVINE	cayu1262
#
223816	wãha	w ã h a	Ninam (Shirishana variety)	Yanomamic	voice	1363	VOICE	nina1238
224752	wã	w ã	Yanomámi	Yanomamic	voice	1363	VOICE	yano1262
241741	x̣ora	x o r a	Chipaya	Uru-Chipaya	voice	1363	VOICE	chip1262
242901	'mædʸe	m æ dʲ e	Mosetén	Mosetén-Chimané	voice	1363	VOICE	mose1249
244050	e-c̷oi	e + tʃ o i	Araona	Pano-Tacanan	voice	1363	VOICE	arao1248
245047	e-c̷ori	e + tʃ o r i	Cavineña	Pano-Tacanan	voice	1363	VOICE	cavi1250
246044	e-soi	e + s o i	Ese Ejja	Pano-Tacanan	voice	1363	VOICE	esee1248
247907	e-c̷oi	e + tʃ o i	Tacana	Pano-Tacanan	voice	1363	VOICE	taca1256
248706	βana	β a n a	Cashibo	Pano-Tacanan	voice	1363	VOICE	cash1251
249778	βana	β a n a	Catuquina	Pano-Tacanan	voice	1363	VOICE	pano1254
250827	hoi	h o i	Chácobo	Pano-Tacanan	voice	1363	VOICE	chac1251
252219	hoi	h o i	Shipibo-Conibo	Pano-Tacanan	voice	1363	VOICE	ship1254
253547	oi	o i	Yaminahua	Pano-Tacanan	voice	1363	VOICE	yami1256
254736	kɔæræ	k ɔ æ r æ	Cayuvava	Cayubaba	voice	1363	VOICE	cayu1262
284452	ṣèpˀn	ʂ e pˀ n	Selknam	Chonan	voice	1363	VOICE	onaa1245
#
223185	thula	tʰ u l a	Ninam (Shirishana variety)	Yanomamic	vomit	1278	VOMIT	nina1238
224152	suha-ɨ	s u h a + ɨ	Yanomámi	Yanomamic	vomit	1278	VOMIT	yano1262
224153	kamiši_yoru-u	k a m i ʃ i + y/j o r u + u	Yanomámi	Yanomamic	vomit	1278	VOMIT	yano1262
241087	x̣otš	x o t ʃ	Chipaya	Uru-Chipaya	vomit	1278	VOMIT	chip1262
242182	'čai	tʃ a i	Mosetén	Mosetén-Chimané	vomit	1278	VOMIT	mose1249
243308	bataiyo	b a t a i y/j o	Araona	Pano-Tacanan	vomit	1278	VOMIT	arao1248
244410	ka-poša-ti-ya	k a + p o ʃ a + t i + y/j a	Cavineña	Pano-Tacanan	vomit	1278	VOMIT	cavi1250
245447	ɓowi-	ɓ o w i	Ese Ejja	Pano-Tacanan	vomit	1278	VOMIT	esee1248
246351	boii-kwe	b o iː + kʷ e	Ese Ejja (Huarayo)	Pano-Tacanan	vomit	1278	VOMIT	esee1248
247155	batasio-	b a t a s i o	Tacana	Pano-Tacanan	vomit	1278	VOMIT	taca1256
248256	a'na-ti	a n a + t i	Cashibo	Pano-Tacanan	vomit	1278	VOMIT	cash1251
249092	hanãni_i-	h a n ã n i + i	Catuquina	Pano-Tacanan	vomit	1278	VOMIT	pano1254
250168	hana-	h a n a	Chácobo	Pano-Tacanan	vomit	1278	VOMIT	chac1251
251383	kinã-ti	k i n ã + t i	Shipibo-Conibo	Pano-Tacanan	vomit	1278	VOMIT	ship1254
252687	anã-kĩ	a n ã + k ĩ	Yaminahua	Pano-Tacanan	vomit	1278	VOMIT	yami1256
252688	anãpakɨ-kĩ	a n ã p a k ɨ + k ĩ	Yaminahua	Pano-Tacanan	vomit	1278	VOMIT	yami1256
254015	uataka	u a t a k a	Cayuvava	Cayubaba	vomit	1278	VOMIT	cayu1262
255998	lel-kʷa	l e l + kʷ a	Movima	Movima	vomit	1278	VOMIT	movi1243
283056	'wayg̣n-	w a y/j g n	Tehuelche	Chonan	vomit	1278	VOMIT	tehu1242
283057	'ʔwtˀon-	ʔʷ tˀ o n	Tehuelche	Chonan	vomit	1278	VOMIT	tehu1242
283058	'ḳoʔrn-	q o ʔ r n	Tehuelche	Chonan	vomit	1278	VOMIT	tehu1242
283912	kòri-čè	k o r i + tʃ e	Selknam	Chonan	vomit	1278	VOMIT	onaa1245
#
223046	watupa	w a t u p a	Ninam (Shirishana variety)	Yanomamic	vulture	1185	VULTURE	nina1238
224016	watupa	w a t u p a	Yanomámi	Yanomamic	vulture	1185	VULTURE	yano1262
242012	ši'ʔe	ʃ i ʔ e	Mosetén	Mosetén-Chimané	vulture	1185	VULTURE	mose1249
243168	hamani	h a m a n i	Araona	Pano-Tacanan	vulture	1185	VULTURE	arao1248
243169	šoatai	ʃ o a t a i	Araona	Pano-Tacanan	vulture	1185	VULTURE	arao1248
244279	hamani	h a m a n i	Cavineña	Pano-Tacanan	vulture	1185	VULTURE	cavi1250
245293	ɓeʔo	ɓ e ʔ o	Ese Ejja	Pano-Tacanan	vulture	1185	VULTURE	esee1248
245294	ɓaɓaʔai	ɓ a ɓ a ʔ a i	Ese Ejja	Pano-Tacanan	vulture	1185	VULTURE	esee1248
246241	ba'bo_sewawa	b a b o + s e w a w a	Ese Ejja (Huarayo)	Pano-Tacanan	vulture	1185	VULTURE	esee1248
246995	samani	s a m a n i	Tacana	Pano-Tacanan	vulture	1185	VULTURE	taca1256
248132	ṣ̌ɨtɨ	ʂ ɨ t ɨ	Cashibo	Pano-Tacanan	vulture	1185	VULTURE	cash1251
248948	šɨtɨ	ʃ ɨ t ɨ	Catuquina	Pano-Tacanan	vulture	1185	VULTURE	pano1254
250019	poʔi-ko	p o ʔ i + k o	Chácobo	Pano-Tacanan	vulture	1185	VULTURE	chac1251
250931	po'iko	p o i k o	Pacahuara	Pano-Tacanan	vulture	1185	VULTURE	paca1246
251195	ṣ̌ɨtɨ	ʂ ɨ t ɨ	Shipibo-Conibo	Pano-Tacanan	vulture	1185	VULTURE	ship1254
252519	išpi	i ʃ p i	Yaminahua	Pano-Tacanan	vulture	1185	VULTURE	yami1256
253861	bado	b a d o	Cayuvava	Cayubaba	vulture	1185	VULTURE	cayu1262
255884	tuspaʔa	t u s p a ʔ a	Movima	Movima	vulture	1185	VULTURE	movi1243
283793	kˀòyin-ti	kˀ o y/j i n + t i	Selknam	Chonan	vulture	1185	VULTURE	onaa1245
283794	ḳˀèl_ḳayin	qˀ e l + q a y/j i n	Selknam	Chonan	vulture	1185	VULTURE	onaa1245
#
223557	noa	n o a	Ninam (Shirishana variety)	Yanomamic	wages	1122	WAGES	nina1238
241405	ganči_paka	g a n tʃ i + p a k a	Chipaya	Uru-Chipaya	wages	1122	WAGES	chip1262
242576	hiyaʔdʸeye'banʔ	h i y/j a ʔ dʲ e y/j e b a n ʔ	Mosetén	Mosetén-Chimané	wages	1122	WAGES	mose1249
249494	ɨa_kopi-	ɨ a + k o p i	Catuquina	Pano-Tacanan	wages	1122	WAGES	pano1254
250545	hawɨ_kopi	h a w ɨ + k o p i	Chácobo	Pano-Tacanan	wages	1122	WAGES	chac1251
253178	kori_tana-ti	k o r i + t a n a + t i	Yaminahua	Pano-Tacanan	wages	1122	WAGES	yami1256
256355	ɓau-ra	ɓ a u + r a	Movima	Movima	wages	1122	WAGES	movi1243
#
224139	pei_hərãsi	p e i + h ə r ã s i	Yanomámi	Yanomamic	waist	1681	WAIST	yano1262
242166	fiyeʔe'kah	f i y/j e ʔ e k a h	Mosetén	Mosetén-Chimané	waist	1681	WAIST	mose1249
244398	e-kare	e + k a r e	Cavineña	Pano-Tacanan	waist	1681	WAIST	cavi1250
245435	e-mawawa	e + m a w a w a	Ese Ejja	Pano-Tacanan	waist	1681	WAIST	esee1248
247140	e-timai	e + t i m a i	Tacana	Pano-Tacanan	waist	1681	WAIST	taca1256
249079	šakĩ	ʃ a k ĩ	Catuquina	Pano-Tacanan	waist	1681	WAIST	pano1254
252673	čĩka	tʃ ĩ k a	Yaminahua	Pano-Tacanan	waist	1681	WAIST	yami1256
253999	bisi	b i s i	Cayuvava	Cayubaba	waist	1681	WAIST	cayu1262
254000	ri-siki	r i + s i k i	Cayuvava	Cayubaba	waist	1681	WAIST	cayu1262
283044	'āč	a tʃ	Tehuelche	Chonan	waist	1681	WAIST	tehu1242
283045	'gewkl	g e w k l	Tehuelche	Chonan	waist	1681	WAIST	tehu1242
283898	pˀàtiḳn	pˀ a t i q n	Selknam	Chonan	waist	1681	WAIST	onaa1245
#
223193	lã_yo	l ã + y/j o	Ninam (Shirishana variety)	Yanomamic	wake up	1602	WAKE UP	nina1238
224163	rã-ɨ	r ã + ɨ	Yanomámi	Yanomamic	wake up	1602	WAKE UP	yano1262
241094	waxt-	w a x t	Chipaya	Uru-Chipaya	wake up	1602	WAKE UP	chip1262
242190	'c̷aʔi	tʃ a ʔ i	Mosetén	Mosetén-Chimané	wake up	1602	WAKE UP	mose1249
243314	ize	i z e	Araona	Pano-Tacanan	wake up	1602	WAKE UP	arao1248
244416	kabati-ya	k a b a t i + y/j a	Cavineña	Pano-Tacanan	wake up	1602	WAKE UP	cavi1250
245454	šeki-	ʃ e k i	Ese Ejja	Pano-Tacanan	wake up	1602	WAKE UP	esee1248
247161	basaita-hihi	b a s a i t a + h i h i	Tacana	Pano-Tacanan	wake up	1602	WAKE UP	taca1256
248264	βɨ'sun-ti	β ɨ s u n + t i	Cashibo	Pano-Tacanan	wake up	1602	WAKE UP	cash1251
249099	βɨso-	β ɨ s o	Catuquina	Pano-Tacanan	wake up	1602	WAKE UP	pano1254
250174	βɨpɨke	β ɨ p ɨ k e	Chácobo	Pano-Tacanan	wake up	1602	WAKE UP	chac1251
250175	βɨpɨka-	β ɨ p ɨ k a	Chácobo	Pano-Tacanan	wake up	1602	WAKE UP	chac1251
251391	hištɨ̃hati	h i ʃ t ɨ h a t i	Shipibo-Conibo	Pano-Tacanan	wake up	1602	WAKE UP	ship1254
251392	ratɨti	r a t ɨ t i	Shipibo-Conibo	Pano-Tacanan	wake up	1602	WAKE UP	ship1254
252695	moi_kĩ	m o i + k ĩ	Yaminahua	Pano-Tacanan	wake up	1602	WAKE UP	yami1256
254022	puri	p u r i	Cayuvava	Cayubaba	wake up	1602	WAKE UP	cayu1262
256005	tama-ye	t a m a + y/j e	Movima	Movima	wake up	1602	WAKE UP	movi1243
283065	e'paš-	e p a ʃ	Tehuelche	Chonan	wake up	1602	WAKE UP	tehu1242
283919	kˀohčè	kˀ o h tʃ e	Selknam	Chonan	wake up	1602	WAKE UP	onaa1245
#
223484	hu	h u	Ninam (Shirishana variety)	Yanomamic	walk	1443	WALK	nina1238
224425	hu-u	h u + u	Yanomámi	Yanomamic	walk	1443	WALK	yano1262
241345	oxḳ-	o x q	Chipaya	Uru-Chipaya	walk	1443	WALK	chip1262
242508	fue'rih	f u e r i h	Mosetén	Mosetén-Chimané	walk	1443	WALK	mose1249
242509	mi'ʔi	m i ʔ i	Mosetén	Mosetén-Chimané	walk	1443	WALK	mose1249
243619	ahe	a h e	Araona	Pano-Tacanan	walk	1443	WALK	arao1248
244698	ahe-ya	a h e + y/j a	Cavineña	Pano-Tacanan	walk	1443	WALK	cavi1250
245719	heo-	h e o	Ese Ejja	Pano-Tacanan	walk	1443	WALK	esee1248
245720	poʔaekieki	p o ʔ a e k i e k i	Ese Ejja	Pano-Tacanan	walk	1443	WALK	esee1248
246579	heo-kwe	h e o + kʷ e	Ese Ejja (Huarayo)	Pano-Tacanan	walk	1443	WALK	esee1248
247489	ase-	a s e	Tacana	Pano-Tacanan	walk	1443	WALK	taca1256
248497	niti	n i t i	Cashibo	Pano-Tacanan	walk	1443	WALK	cash1251
249425	ni-ʔa-kawã-	n i + ʔ a + k a w ã	Catuquina	Pano-Tacanan	walk	1443	WALK	pano1254
250479	βoʔona-	β o ʔ o n a	Chácobo	Pano-Tacanan	walk	1443	WALK	chac1251
250480	ko-	k o	Chácobo	Pano-Tacanan	walk	1443	WALK	chac1251
250481	koko-	k o k o	Chácobo	Pano-Tacanan	walk	1443	WALK	chac1251
251756	nina-ti	n i n a + t i	Shipibo-Conibo	Pano-Tacanan	walk	1443	WALK	ship1254
251757	niti	n i t i	Shipibo-Conibo	Pano-Tacanan	walk	1443	WALK	ship1254
253093	tãɨ_ka-kĩ	t ã ɨ + k a + k ĩ	Yaminahua	Pano-Tacanan	walk	1443	WALK	yami1256
254337	rorohe	r o r o h e	Cayuvava	Cayubaba	walk	1443	WALK	cayu1262
254338	ro-roko	r o + r o k o	Cayuvava	Cayubaba	walk	1443	WALK	cayu1262
254339	rohæ	r o h æ	Cayuvava	Cayubaba	walk	1443	WALK	cayu1262
256286	i-lo-ni	i + l o + n i	Movima	Movima	walk	1443	WALK	movi1243
283281	e'rē-	e r e	Tehuelche	Chonan	walk	1443	WALK	tehu1242
284126	čee	tʃ eː	Selknam	Chonan	walk	1443	WALK	onaa1245
#
242353	ɲaʔ'ru	ɲ a ʔ r u	Mosetén	Mosetén-Chimané	wall	933	WALL (OF HOUSE)	mose1249
243460	pene	p e n e	Araona	Pano-Tacanan	wall	933	WALL (OF HOUSE)	arao1248
244559	e-sipi-ke	e + s i p i + k e	Cavineña	Pano-Tacanan	wall	933	WALL (OF HOUSE)	cavi1250
247317	pirika	p i r i k a	Tacana	Pano-Tacanan	wall	933	WALL (OF HOUSE)	taca1256
249269	kɨnɨ	k ɨ n ɨ	Catuquina	Pano-Tacanan	wall	933	WALL (OF HOUSE)	pano1254
250325	paniwati	p a n i w a t i	Chácobo	Pano-Tacanan	wall	933	WALL (OF HOUSE)	chac1251
251562	čikɨ	tʃ i k ɨ	Shipibo-Conibo	Pano-Tacanan	wall	933	WALL (OF HOUSE)	ship1254
252900	kɨnɨ-ti	k ɨ n ɨ + t i	Yaminahua	Pano-Tacanan	wall	933	WALL (OF HOUSE)	yami1256
254188	rapɨ'pɨɲika	r a p ɨ p ɨ ɲ i k a	Cayuvava	Cayubaba	wall	933	WALL (OF HOUSE)	cayu1262
256154	ɬaβaɬ-kʷa	ɬ a β a ɬ + kʷ a	Movima	Movima	wall	933	WALL (OF HOUSE)	movi1243
#
224801	niya-you	n i y/j a + y/j o u	Yanomámi	Yanomamic	war, battle	579	BATTLE	yano1262
242960	tuhni'tiʔin	t u h n i t i ʔ i n	Mosetén	Mosetén-Chimané	war, battle	579	BATTLE	mose1249
247965	ha-mahai-ti-	h a + m a h a i + t i	Tacana	Pano-Tacanan	war, battle	579	BATTLE	taca1256
249839	tɨkõ-nã-na-	t ɨ k õ + n ã + n a	Catuquina	Pano-Tacanan	war, battle	579	BATTLE	pano1254
253629	rɨtɨ-nã-kĩ	r ɨ t ɨ + n ã + k ĩ	Yaminahua	Pano-Tacanan	war, battle	579	BATTLE	yami1256
256719	hara-wanas	h a r a + w a n a s	Movima	Movima	war, battle	579	BATTLE	movi1243
#
224686	yopri	y/j o p r i	Yanomámi	Yanomamic	warm	1232	WARM	yano1262
241624	ḳˀoɲi	qˀ o ɲ i	Chipaya	Uru-Chipaya	warm	1232	WARM	chip1262
242809	tčin	t tʃ i n	Mosetén	Mosetén-Chimané	warm	1232	WARM	mose1249
243934	iyoti	i y/j o t i	Araona	Pano-Tacanan	warm	1232	WARM	arao1248
244965	oke-da	o k e + d a	Cavineña	Pano-Tacanan	warm	1232	WARM	cavi1250
246745	kia-kio	k i a + k i o	Ese Ejja (Huarayo)	Pano-Tacanan	warm	1232	WARM	esee1248
247797	sina-da	s i n a + d a	Tacana	Pano-Tacanan	warm	1232	WARM	taca1256
247798	kʷasese-da	kʷ a s e s e + d a	Tacana	Pano-Tacanan	warm	1232	WARM	taca1256
249699	šana-pičṣ̌a	ʃ a n a + p i tʃ ʂ a	Catuquina	Pano-Tacanan	warm	1232	WARM	pano1254
250733	waʔa-	w a ʔ a	Chácobo	Pano-Tacanan	warm	1232	WARM	chac1251
252099	ṣ̌ana	ʂ a n a	Shipibo-Conibo	Pano-Tacanan	warm	1232	WARM	ship1254
252100	yooti	y/j oː t i	Shipibo-Conibo	Pano-Tacanan	warm	1232	WARM	ship1254
254641	boko'koa	b o k o k o a	Cayuvava	Cayubaba	warm	1232	WARM	cayu1262
256556	tayo-ka	t a y/j o + k a	Movima	Movima	warm	1232	WARM	movi1243
283528	'pōš	p oː ʃ	Tehuelche	Chonan	warm	1232	WARM	tehu1242
284369	kawʔ	k a w ʔ	Selknam	Chonan	warm	1232	WARM	onaa1245
#
223431	ĩš_yalu	ĩ ʃ + y/j a l u	Ninam (Shirishana variety)	Yanomamic	wash	1453	WASH	nina1238
224364	au-aɨ	a u + a ɨ	Yanomámi	Yanomamic	wash	1453	WASH	yano1262
224365	yaru-u	y/j a r u + u	Yanomámi	Yanomamic	wash	1453	WASH	yano1262
241305	awxs	a w x s	Chipaya	Uru-Chipaya	wash	1453	WASH	chip1262
243556	lokʷa	l o kʷ a	Araona	Pano-Tacanan	wash	1453	WASH	arao1248
244650	oc̷a-ya	o tʃ a + y/j a	Cavineña	Pano-Tacanan	wash	1453	WASH	cavi1250
245662	taxa-	t a x a	Ese Ejja	Pano-Tacanan	wash	1453	WASH	esee1248
245663	topo-	t o p o	Ese Ejja	Pano-Tacanan	wash	1453	WASH	esee1248
245664	šakʷa-	ʃ a kʷ a	Ese Ejja	Pano-Tacanan	wash	1453	WASH	esee1248
246538	šaka-kwe	ʃ a k a + kʷ e	Ese Ejja (Huarayo)	Pano-Tacanan	wash	1453	WASH	esee1248
246539	taxa-kwe	t a x a + kʷ e	Ese Ejja (Huarayo)	Pano-Tacanan	wash	1453	WASH	esee1248
247423	popo-	p o p o	Tacana	Pano-Tacanan	wash	1453	WASH	taca1256
247424	rokʷa-	r o kʷ a	Tacana	Pano-Tacanan	wash	1453	WASH	taca1256
248457	čoka-ti	tʃ o k a + t i	Cashibo	Pano-Tacanan	wash	1453	WASH	cash1251
249373	ṣ̌oa-	ʂ o a	Catuquina	Pano-Tacanan	wash	1453	WASH	pano1254
250423	čoko-	tʃ o k o	Chácobo	Pano-Tacanan	wash	1453	WASH	chac1251
250424	čoko-ʔa	tʃ o k o + ʔ a	Chácobo	Pano-Tacanan	wash	1453	WASH	chac1251
250985	'aši	a ʃ i	Pacahuara	Pano-Tacanan	wash	1453	WASH	paca1246
251678	čoki-ti	tʃ o k i + t i	Shipibo-Conibo	Pano-Tacanan	wash	1453	WASH	ship1254
251679	pac̷a-ti	p a tʃ a + t i	Shipibo-Conibo	Pano-Tacanan	wash	1453	WASH	ship1254
253023	čoka-kĩ	tʃ o k a + k ĩ	Yaminahua	Pano-Tacanan	wash	1453	WASH	yami1256
253024	pãc̷a-kĩ	p ã tʃ a + k ĩ	Yaminahua	Pano-Tacanan	wash	1453	WASH	yami1256
254280	tutuhu	t u t u h u	Cayuvava	Cayubaba	wash	1453	WASH	cayu1262
256234	loh-na	l o h + n a	Movima	Movima	wash	1453	WASH	movi1243
283250	'čˀaʔ-	tʃˀ a ʔ	Tehuelche	Chonan	wash	1453	WASH	tehu1242
283251	'čˀaʔ-mčˀ	tʃˀ a ʔ + m tʃˀ	Tehuelche	Chonan	wash	1453	WASH	tehu1242
283252	e'čˀe-	e tʃˀ e	Tehuelche	Chonan	wash	1453	WASH	tehu1242
284082	ʔòčèʔ	ʔ o tʃ e ʔ	Selknam	Chonan	wash	1453	WASH	onaa1245
#
223075	kopina	k o p i n a	Ninam (Shirishana variety)	Yanomamic	wasp	1517	WASP	nina1238
223076	kopesinak	k o p e s i n a k	Ninam (Shirishana variety)	Yanomamic	wasp	1517	WASP	nina1238
224043	kõpina	k õ p i n a	Yanomámi	Yanomamic	wasp	1517	WASP	yano1262
240995	ux-ux-ɲi	u x + u x + ɲ i	Chipaya	Uru-Chipaya	wasp	1517	WASP	chip1262
242063	'c̷ib	tʃ i b	Mosetén	Mosetén-Chimané	wasp	1517	WASP	mose1249
243202	bia	b i a	Araona	Pano-Tacanan	wasp	1517	WASP	arao1248
244310	bira	b i r a	Cavineña	Pano-Tacanan	wasp	1517	WASP	cavi1250
245327	ɓia	ɓ i a	Ese Ejja	Pano-Tacanan	wasp	1517	WASP	esee1248
246269	bia	b i a	Ese Ejja (Huarayo)	Pano-Tacanan	wasp	1517	WASP	esee1248
247037	bia	b i a	Tacana	Pano-Tacanan	wasp	1517	WASP	taca1256
248169	βina	β i n a	Cashibo	Pano-Tacanan	wasp	1517	WASP	cash1251
248983	βina	β i n a	Catuquina	Pano-Tacanan	wasp	1517	WASP	pano1254
250053	βina	β i n a	Chácobo	Pano-Tacanan	wasp	1517	WASP	chac1251
250938	'wina	w i n a	Pacahuara	Pano-Tacanan	wasp	1517	WASP	paca1246
251237	βina	β i n a	Shipibo-Conibo	Pano-Tacanan	wasp	1517	WASP	ship1254
252564	βina	β i n a	Yaminahua	Pano-Tacanan	wasp	1517	WASP	yami1256
253897	miɲo	m i ɲ o	Cayuvava	Cayubaba	wasp	1517	WASP	cayu1262
255913	omaile	o m a i l e	Movima	Movima	wasp	1517	WASP	movi1243
283817	pòhsan	p o h s a n	Selknam	Chonan	wasp	1517	WASP	onaa1245
#
222910	maup	m a u p	Ninam (Shirishana variety)	Yanomamic	water	948	WATER	nina1238
223907	maũ_ũ	m a ũ + ũ	Yanomámi	Yanomamic	water	948	WATER	yano1262
240851	ḳʰaš	qʰ a ʃ	Chipaya	Uru-Chipaya	water	948	WATER	chip1262
241870	uh'ɲi	u h ɲ i	Mosetén	Mosetén-Chimané	water	948	WATER	mose1249
243032	e-na	e + n a	Araona	Pano-Tacanan	water	948	WATER	arao1248
243033	eowi	e o w i	Araona	Pano-Tacanan	water	948	WATER	arao1248
244153	e-na	e + n a	Cavineña	Pano-Tacanan	water	948	WATER	cavi1250
245160	ena	e n a	Ese Ejja	Pano-Tacanan	water	948	WATER	esee1248
246126	e-'na	e + n a	Ese Ejja (Huarayo)	Pano-Tacanan	water	948	WATER	esee1248
246838	yawi	y/j a w i	Tacana	Pano-Tacanan	water	948	WATER	taca1256
248027	ʔõ'paṣ̌	ʔ õ p a ʂ	Cashibo	Pano-Tacanan	water	948	WATER	cash1251
248769	waka	w a k a	Catuquina	Pano-Tacanan	water	948	WATER	pano1254
249895	hɨ-nɨ	h ɨ + n ɨ	Chácobo	Pano-Tacanan	water	948	WATER	chac1251
250902	'hɨnɨ	h ɨ n ɨ	Pacahuara	Pano-Tacanan	water	948	WATER	paca1246
251016	hɨnɨ	h ɨ n ɨ	Shipibo-Conibo	Pano-Tacanan	water	948	WATER	ship1254
251017	õpaṣ̌	õ p a ʂ	Shipibo-Conibo	Pano-Tacanan	water	948	WATER	ship1254
251018	na-	n a	Shipibo-Conibo	Pano-Tacanan	water	948	WATER	ship1254
251019	nɨ-	n ɨ	Shipibo-Conibo	Pano-Tacanan	water	948	WATER	ship1254
252349	βaka	β a k a	Yaminahua	Pano-Tacanan	water	948	WATER	yami1256
253690	ta	t a	Cayuvava	Cayubaba	water	948	WATER	cayu1262
253691	kita	k i t a	Cayuvava	Cayubaba	water	948	WATER	cayu1262
253692	dabe	d a b e	Cayuvava	Cayubaba	water	948	WATER	cayu1262
255749	tomi	t o m i	Movima	Movima	water	948	WATER	movi1243
282808	'leʔ	l e ʔ	Tehuelche	Chonan	water	948	WATER	tehu1242
283675	čòhwn	tʃ o hʷ n	Selknam	Chonan	water	948	WATER	onaa1245
#
223917	pora	p o r a	Yanomámi	Yanomamic	waterfall	943	WATERFALL	yano1262
244162	sororo	s o r o r o	Cavineña	Pano-Tacanan	waterfall	943	WATERFALL	cavi1250
245172	ɓo'wa	ɓ o w a	Ese Ejja	Pano-Tacanan	waterfall	943	WATERFALL	esee1248
246135	e-taa-sisi	e + t aː + s i s i	Ese Ejja (Huarayo)	Pano-Tacanan	waterfall	943	WATERFALL	esee1248
246853	eď̶oď̶o-bade	e ð o ð o + b a d e	Tacana	Pano-Tacanan	waterfall	943	WATERFALL	taca1256
246854	tihihi	t i h i h i	Tacana	Pano-Tacanan	waterfall	943	WATERFALL	taca1256
251034	hɨnɨ_maanai	h ɨ n ɨ + m aː n a i	Shipibo-Conibo	Pano-Tacanan	waterfall	943	WATERFALL	ship1254
252364	mãṣ̌a_poiti	m ã ʂ a + p o i t i	Yaminahua	Pano-Tacanan	waterfall	943	WATERFALL	yami1256
282820	'ḳatḳten	q a t q t e n	Tehuelche	Chonan	waterfall	943	WATERFALL	tehu1242
283690	k-warn	k + w a r n	Selknam	Chonan	waterfall	943	WATERFALL	onaa1245
#
222915	pola	p o l a	Ninam (Shirishana variety)	Yanomamic	wave	978	WAVE	nina1238
223911	u_kita-kita-mou	u + k i t a + k i t a + m o u	Yanomámi	Yanomamic	wave	978	WAVE	yano1262
240855	lxoḳxi	l x o q x i	Chipaya	Uru-Chipaya	wave	978	WAVE	chip1262
244157	ena-pako	e n a + p a k o	Cavineña	Pano-Tacanan	wave	978	WAVE	cavi1250
245163	ena-šaho	e n a + ʃ a h o	Ese Ejja	Pano-Tacanan	wave	978	WAVE	esee1248
246130	e-na-šoxo	e + n a + ʃ o x o	Ese Ejja (Huarayo)	Pano-Tacanan	wave	978	WAVE	esee1248
246845	moko-moko-	m o k o + m o k o	Tacana	Pano-Tacanan	wave	978	WAVE	taca1256
248033	βɨ'čõ	β ɨ tʃ õ	Cashibo	Pano-Tacanan	wave	978	WAVE	cash1251
248772	waka_rɨškɨ-	w a k a + r ɨ ʃ k ɨ	Catuquina	Pano-Tacanan	wave	978	WAVE	pano1254
249899	čoka	tʃ o k a	Chácobo	Pano-Tacanan	wave	978	WAVE	chac1251
251028	βɨčõ	β ɨ tʃ õ	Shipibo-Conibo	Pano-Tacanan	wave	978	WAVE	ship1254
252358	βaka_pakɨai	β a k a + p a k ɨ a i	Yaminahua	Pano-Tacanan	wave	978	WAVE	yami1256
255754	papau-ɬa	p a p a u + ɬ a	Movima	Movima	wave	978	WAVE	movi1243
283683	weʔy	w e ʔ y/j	Selknam	Chonan	wave	978	WAVE	onaa1245
#
244020	dia	d i a	Araona	Pano-Tacanan	way, manner	488	MANNER	arao1248
244021	dipa	d i p a	Araona	Pano-Tacanan	way, manner	488	MANNER	arao1248
245031	inime	i n i m e	Cavineña	Pano-Tacanan	way, manner	488	MANNER	cavi1250
249762	nɨska	n ɨ s k a	Catuquina	Pano-Tacanan	way, manner	488	MANNER	pano1254
249763	haska	h a s k a	Catuquina	Pano-Tacanan	way, manner	488	MANNER	pano1254
250808	haβi-	h a β i	Chácobo	Pano-Tacanan	way, manner	488	MANNER	chac1251
252192	nɨskataṣ̌	n ɨ s k a t a ʂ	Shipibo-Conibo	Pano-Tacanan	way, manner	488	MANNER	ship1254
253528	βɨro-ma	β ɨ r o + m a	Yaminahua	Pano-Tacanan	way, manner	488	MANNER	yami1256
253529	βɨro-mama	β ɨ r o + m a m a	Yaminahua	Pano-Tacanan	way, manner	488	MANNER	yami1256
256640	ham-pa	h a m + p a	Movima	Movima	way, manner	488	MANNER	movi1243
#
243145	kʷada	kʷ a d a	Araona	Pano-Tacanan	we	1212	WE	arao1248
