DOCULECT	CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	SPANISH	PORTUGUESE	FORM
ShipiboConibo	1660	LOSE	lose	perder		bénoti
ShipiboConibo	423	GET LOST	get lost	perderse	PERDER-SE	moti
ShipiboConibo	1564	LAZY	lazy	perezoso	preguiçoso	áya
ShipiboConibo	1047	PURSUE	pursue	perseguir	perseguir	cáchibanti
ShipiboConibo	2638	FISHING	fishing	pescar	pescar	yómerati
ShipiboConibo	544	SPICY	spicy	picante		móca
ShipiboConibo	857	STONE	stone	piedra	pedra	macán
ShipiboConibo	2613	SKIN (HUMAN)	skin (human)	piel		bíchi
ShipiboConibo	2159	GROUND	ground	piso		
ShipiboConibo	1674	POOR	poor	pobre	pobre	jahuéquiaoma
ShipiboConibo	2907	ROT	rot	pudrirse		
ShipiboConibo	3609	TOWN OR VILLAGE	town or village	pueblo, ciudad	cidade pequena ou vila	jéma
ShipiboConibo	232	FLEA	flea	pulga	pulga	íqui
ShipiboConibo	1473	FIST	fist	puño		mequéntonco
ShipiboConibo	2102	BURN	burn	quemar, arder	queimar	ménoti
ShipiboConibo	3080	SPLIT OPEN	split open	rajar		móshati
ShipiboConibo	1531	BRANCH	branch	rama	galho	poyán
ShipiboConibo	1490	RAT	rat	rata	RATO	mácas̈hoya
ShipiboConibo	1491	MOUSE	mouse	ratón	camundongo	s̈hóya
ShipiboConibo	371	PICK UP	pick up	recoger	captar	bíti
ShipiboConibo	388	FISHNET	fishnet	red, atarraya	rede de pesca	ánirica
ShipiboConibo	1407	BREATHE	breathe	respirar	respirar	joínti
ShipiboConibo	870	BREATH	breath	respiro	hálito	
ShipiboConibo	3224	WRING	wring	retorcer, estrujar		
ShipiboConibo	696	STIR	stir	revolver		
ShipiboConibo	666	RIVER	river	río	rio	páro
ShipiboConibo	1735	TEAR (SHRED)	tear (shred)	romper, rasgar	romper, rasgar	tésati, tóeti
ShipiboConibo	3020	BREAK (BREAKING)	break (breaking)	romperse	quebrar(-se) / romper(-se)	teséti
ShipiboConibo	1182	NOISE	noise	ruido		róon
ShipiboConibo	377	LOUD	loud	ruidoso	ruidoso, barulhento	
ShipiboConibo	1649	SIT DOWN	sit down	sentarse	SENTAR (-SE)	yacáti
ShipiboConibo	129	CHOKE	choke	sofocar	sufocar	
ShipiboConibo	705	GO UP (ASCEND)	go up (ascend)	subir	subir	
ShipiboConibo	2506	LOOSE	loose	suelto		
ShipiboConibo	2374	DREAM	dream	sueño	SONHO / SONHAR	os̈há
ShipiboConibo	119	DIVE	dive	sumergirse, zambullirse	mergulhar	
ShipiboConibo	155	CHOP	chop	tajar, cortar		
ShipiboConibo	463	FELL (A TREE)	fell (a tree)	talar, tumbar, derribar		taréti
ShipiboConibo	2319	LID (COVER, CAP)	lid (cover, cap)	tapa		mapóti
ShipiboConibo	3294	BRAID (VERB) OR WEAVE (BASKET)	braid (verb) or weave (basket)	tejer, trenzar	tecer	manés̈hti
ShipiboConibo	773	HAVE	have	tener	ter	iti
ShipiboConibo	1448	HOLD	hold	tener (en mano), apoyar	segurar, agarrar	
ShipiboConibo	162	HICCOUGH	hiccough	tener hipo	soluço	
ShipiboConibo	1419	FEAR (BE AFRAID)	fear (be afraid)	tener miedo	ter medo	
