ID	DOCULECT	CONCEPTICON_ID	CONCEPTICON_GLOSS	VALUE
6520	Tutxiunaua	1216	MOTHER	luá
6521	Tutxiunaua	1200	HUSBAND	vô-dé
6522	Tutxiunaua	1199	WIFE	auin
6523	Tutxiunaua	948	WATER	uá
6524	Tutxiunaua	221	FIRE	tú
6525	Tutxiunaua	221	FIRE	ú-usôa
6526	Tutxiunaua	1732	SKY	nai
6527	Tutxiunaua	1430	STAR	naibirou
6528	Tutxiunaua	811	SOUL	iuchim
6529	Tutxiunaua	1336	EAT	piim
6530	Tutxiunaua	1401	DRINK	uaua
6531	Tutxiunaua	215	LIE DOWN	uchaia
6532	Tutxiunaua	1564	LAZY	chanian
6533	Tutxiunaua	1086	WORK (ACTIVITY)	raian
6534	Tutxiunaua	1100	COOK (SOMETHING)	pitian
6536	Tutxiunaua	1959	RAW	pachá
6537	Tutxiunaua	737	LIGHT (IGNITE)	pepuai
6538	Tutxiunaua	677	AXE	diabin
6539	Tutxiunaua	1494	DIE	nai
6540	Tutxiunaua	1819	LOOK	birou
6542	Tutxiunaua	1879	DANCE	boundou
6543	Tutxiunaua	705	GO UP (ASCEND)	idai
6544	Tutxiunaua	2014	GO DOWN (DESCEND)	mairiçai
6545	Tutxiunaua	1447	GIVE	aianon
6546	Tutxiunaua	1828	ASK (REQUEST)	eiainan
6547	Tutxiunaua	1415	THINK (REFLECT)	chinain
6548	Tutxiunaua	1917	TIE	mixain
6549	Tutxiunaua	1127	SEND	petean
6550	Tutxiunaua	1408	HEAR	niai
6551	Tutxiunaua	1195	GIVE BIRTH	cain
6552	Tutxiunaua	592	PISS	issoin
6553	Tutxiunaua	676	SHIT (DEFECATE)	pui
6554	Tutxiunaua	1864	HUNGER	vinê
6555	Tutxiunaua	925	CASSAVA	atçá
6556	Tutxiunaua	974	TOBACCO	romã
6557	Tutxiunaua	1850	COTTON	champô
6558	Tutxiunaua	1507	FRUIT	vimi
6559	Tutxiunaua	906	TREE	ivi
6560	Tutxiunaua	420	FOREST	ivi-tapá
6561	Tutxiunaua	1035	GOOD	chara
6562	Tutxiunaua	1292	BAD	chacá
6563	Tutxiunaua	1793	BAT	cachi
6564	Tutxiunaua	1936	DEER	tchatchau
6565	Tutxiunaua	1337	PIG	ondô
6566	Tutxiunaua	763	SKIN	assin
6567	Tutxiunaua	112	TURTLE	nexú
6568	Tutxiunaua	1509	MOSQUITO	vim
6569	Tutxiunaua	1011	BRIDGE	iuiton
6570	Tutxiunaua	624	LAKE	inhan
6571	Tutxiunaua	640	MUD	pospô
6572	Tutxiunaua	1011	BRIDGE	chubouan
6573	Tutxiunaua	977	ARROW	pia
6574	Tutxiunaua	1218	ROPE	rici
6575	Tutxiunaua	1791	BUTTERFLY	poscoiaia
6576	Tutxiunaua	1425	GREEN	chou
6577	Tutxiunaua	1475	COMB	usté
6578	Tutxiunaua	189	HAIR (BODY)	chani
6579	Tutxiunaua	251	SHARPEN (SOMETHING)	esquein
6580	Tutxiunaua	996	DEAF	patá
6581	Nucuyni	2648	HAIR (HEAD)	vou
6582	Nucuyni	1256	HEAD	mapú
6583	Nucuyni	1248	EYE	buirú
6584	Nucuyni	1247	EAR	pabim
6585	Nucuyni	478	LIP	eja
6586	Nucuyni	1307	LANGUAGE	aná
6587	Nucuyni	1380	TOOTH	cheta
6588	Nucuyni	123	FOREHEAD	voumana
6589	Nucuyni	1173	EYEBROW	buspite
6590	Nucuyni	1540	EYELASH	bismite
6592	Nucuyni	678	BEARD	rani
6593	Nucuyni	1221	NOSE	rein
6594	Nucuyni	1333	NECK	tenton
6595	Nucuyni	1346	THROAT	cheati
6596	Nucuyni	1482	SHOULDER	chúchú
6597	Nucuyni	1592	CHEST	guchi
6598	Nucuyni	801	RIB	pinchin
6599	Nucuyni	1277	HAND	muim
6600	Nucuyni	1303	FINGER	mubo
6601	Nucuyni	72	CLAW	muncim
6602	Nucuyni	1673	ARM	puiam
6603	Nucuyni	1886	ARMPIT	pincham
6604	Nucuyni	1223	HEART	unite
6605	Nucuyni	819	STOMACH	pucu
6607	Nucuyni	1291	BACK	puchi
6608	Nucuyni	471	UPPER LEG (THIGH)	bista
6609	Nucuyni	1297	LEG	esqui
6610	Nucuyni	1301	FOOT	taqui
6612	Nucuyni	1554	MAN	irabú
6613	Nucuyni	962	WOMAN	aibú
6614	Nucuyni	1366	BOY	vaupista
6615	Nucuyni	1646	GIRL	capini
6616	Nucuyni	1217	FATHER	ipã
6617	Nucuyni	1216	MOTHER	enua
6619	Nucuyni	1035	GOOD	pue
6620	Nucuyni	1292	BAD	chacabú
6621	Nucuyni	1202	BIG	cuiataba
6622	Nucuyni	1585	SLEEP	uscai
6623	Nucuyni	1336	EAT	pirine
6624	Nucuyni	606	GRASS	basi
6625	Nucuyni	1936	DEER	cachú
6626	Nucuyni	1936	DEER	bicho
6629	Nucuyni	730	SNAKE	chanu
6630	Nucuyni	882	PARROT	baua
6631	Nucuyni	587	ANT	isi
6632	Nucuyni	1517	WASP	cabispa
6633	Nucuyni	665	BEE	bunapui
6634	Maropa	1554	MAN	dre-ja
6635	Maropa	962	WOMAN	á-nu
6636	Maropa	1366	BOY	dre-já-ve
6637	Maropa	1646	GIRL	pu-ná-ve
6638	Maropa	1289	BABY	e-ja-ná-ve
6639	Maropa	1200	HUSBAND	qui-i-á-ve
6640	Maropa	1199	WIFE	qui-e-vá-ne
6641	Maropa	1759	OLDER BROTHER	bé-tri
6642	Maropa	1760	YOUNGER BROTHER	chin-tri
6643	Maropa	1758	OLDER SISTER	drún-dru
6644	Maropa	1761	YOUNGER SISTER	lá-na
6645	Maropa	1256	HEAD	e-chu-ja
6646	Maropa	189	HAIR (BODY)	e-tra
6647	Maropa	1560	FACE	em-bu
6648	Maropa	123	FOREHEAD	em-mâ-ta
6649	Maropa	1247	EAR	e-sha-cué-na
6650	Maropa	1248	EYE	e ta-chún-drú
6651	Maropa	1221	NOSE	e-vi
6652	Maropa	674	MOUTH	e-qua-trá
6653	Maropa	1205	TONGUE	e-á-na
6654	Maropa	1380	TOOTH	e tré
6655	Maropa	678	BEARD	eüe-sá
6656	Maropa	1333	NECK	e-ti-pi
6657	Maropa	1673	ARM	em-baí
6658	Maropa	1277	HAND	em-e
6659	Maropa	1303	FINGER	em-e-chú-ja
6660	Maropa	1480	BODY	e-á-mi
6661	Maropa	1592	CHEST	e-chén-tru
6662	Maropa	1251	BELLY	e-sé
6663	Maropa	1402	BREAST	a-tru
6664	Maropa	1297	LEG	e-tá
6665	Maropa	1301	FOOT	e-vá-tri
6666	Maropa	1394	BONE	e-trá
6667	Maropa	1223	HEART	ma-su-mú
6668	Maropa	946	BLOOD	á-mi
6669	Maropa	3609	TOWN OR VILLAGE	e-jun-tré
6670	Maropa	301	CHIEFTAIN	casique
6671	Maropa	1325	FRIEND	e-pe-ré-je
6672	Maropa	1252	HOUSE	e-tai
6673	Maropa	994	BOW	pi-zá-trú-e
6674	Maropa	977	ARROW	pi-zá
6675	Maropa	1970	CANOE	cu-am-bá
6676	Maropa	974	TOBACCO	u-ma-za
6677	Maropa	1732	SKY	em-ba-qua-pa-chá
6678	Maropa	1343	SUN	i-sje-ti
6679	Maropa	1313	MOON	ban-trí
6680	Maropa	1430	STAR	bu-a-ná-vi
6681	Maropa	1225	DAY (NOT NIGHT)	trí-ne
6682	Maropa	1233	NIGHT	a-pu-mé
6683	Maropa	1339	MORNING	maí-ta
6684	Maropa	1629	EVENING	tri-ne-quá
6685	Maropa	960	WIND	bé-ni
6686	Maropa	1150	THUNDER	tí-ri
6687	Maropa	1654	LIGHTNING	ji-li-ji-li
6688	Maropa	221	FIRE	cuá-ti
6689	Maropa	948	WATER	yú-vi
6691	Maropa	624	LAKE	bai
6692	Maropa	1274	SALT	bá-no
6693	Maropa	420	FOREST	hay-jin-tru
6694	Maropa	906	TREE	á-qui
6695	Maropa	1803	WOOD	á-qui
6696	Maropa	628	LEAF	e que ná
6697	Maropa	1204	BARK	em-bi-ti
6698	Maropa	606	GRASS	e-á-ji
6699	Maropa	506	MAIZE	shí-je
6700	Maropa	864	PUMPKIN	jé-mi
6701	Maropa	2009	DOG	pa-cu
6702	Maropa	1936	DEER	ba-trú-nu
6703	Maropa	1504	FLY (INSECT)	be-bi
6704	Maropa	1509	MOSQUITO	dri
6705	Maropa	730	SNAKE	ba-cua
6706	Maropa	937	BIRD	bú-ni
6707	Maropa	744	EGG	e-ja
6708	Maropa	1201	FEATHER	e-nú-qua
6709	Maropa	1257	WING	en-nam bai
6710	Maropa	1360	DUCK	zú-zi
6711	Maropa	227	FISH	sí-si
6712	Maropa	1405	NAME	em-bá-ni
6713	Maropa	1335	WHITE	pazáme
6714	Maropa	163	BLACK	se-bé-mi
6715	Maropa	156	RED	u-tru-mé
6716	Maropa	1424	YELLOW	za hua-mí
6717	Maropa	1202	BIG	hay mi
6718	Maropa	1246	SMALL	ba-ta-ví-chi
6720	Maropa	1229	OLD	é-si
6721	Maropa	1207	YOUNG	dre-ja-ve-ve
6722	Maropa	1035	GOOD	jun-dra
6723	Maropa	1292	BAD	e-ma-sá
6724	Maropa	1625	DEAD	ma-nují-ji
6726	Maropa	1287	COLD	vin-ná-ma
6727	Maropa	1209	I	e-me
6728	Maropa	1215	THOU	mi-ve
6729	Maropa	1212	WE	e-ca-má
6730	Maropa	1213	YOU	mi-cá-ve
6731	Maropa	817	THEY	tu-ná-ve
6734	Maropa	98	ALL	hua-ná
6735	Maropa	1198	MANY	drú-je
6736	Maropa	1235	WHO	hay-se
6737	Maropa	1406	FAR	huazumi
6738	Maropa	1942	NEAR	dre-má
6739	Maropa	136	HERE	i-e-zú
6740	Maropa	1937	THERE	i chú-zu
6741	Maropa	1174	YESTERDAY	ban-tra
6742	Maropa	1329	TOMORROW	mai-ta
6743	Maropa	1268	YES	e-e
6744	Maropa	1269	NO	má-ve
6745	Maropa	1493	ONE	pem bi-ve
6746	Maropa	1498	TWO	be-ta
6747	Maropa	492	THREE	ca-mí-scha
6750	Maropa	1336	EAT	chan-cha
6751	Maropa	1401	DRINK	jai-schi-ti
6752	Maropa	1519	RUN	van-drun-dru
6753	Maropa	1879	DANCE	ti-ri-ti-ri
6754	Maropa	1261	SING	zá-tru
6755	Maropa	1585	SLEEP	ta-bi
6756	Maropa	1623	SPEAK	mi-mi
6757	Maropa	1409	SEE	jam-ba-ti
6758	Maropa	923	LOVE	imbu-nim-bu
6759	Maropa	1417	KILL	ma-né-me
6760	Maropa	1416	SIT	a-nim-bo-ti-a
6761	Maropa	1442	STAND	né-ti
6762	Maropa	695	GO	pú-ti
6763	Maropa	1446	COME	a-pué-ya
6764	Maropa	1443	WALK	a ze
6765	Maropa	1086	WORK (ACTIVITY)	mun-dru
6766	Maropa	713	STEAL	tri
6767	Maropa	601	LIE (MISLEAD)	e-á-na
6768	Maropa	1447	GIVE	ti-á-na
6769	Maropa	1355	LAUGH	ja-schi-ba-ti
6770	Maropa	1839	CRY	je-ja-je
