ID	DOCULECT	CONCEPTICON ID	CONCEPTICON_GLOSS	VALUE
5239	Chacobo_IDS	7	GATHER	katia-
5240	Chacobo_IDS	1576	PILE UP	maa-
5241	Chacobo_IDS	1743	JOIN	kati
5242	Chacobo_IDS	1156	OPEN	hapɨkɨ-
5243	Chacobo_IDS	1156	OPEN	hapɨka-
5244	Chacobo_IDS	1046	SHUT	mapoʔi-
5245	Chacobo_IDS	761	COVER	mapa
5246	Chacobo_IDS	761	COVER	mapo-
5247	Chacobo_IDS	602	HIDE (CONCEAL)	honɨ
5249	Chacobo_IDS	682	SIDE	homa
5250	Chacobo_IDS	3208	CENTER OR MIDDLE	matoro
5251	Chacobo_IDS	1019	RIGHT	mɨ-nɨkaya
5252	Chacobo_IDS	244	LEFT	mɨ-ṣ̌oho
5253	Chacobo_IDS	1942	NEAR	βasi-ma
5254	Chacobo_IDS	1406	FAR	βasi
5255	Chacobo_IDS	1406	FAR	nɨama
5256	Chacobo_IDS	479	GROW	hakɨ-
5257	Chacobo_IDS	479	GROW	šinaʔa-
5258	Chacobo_IDS	479	GROW	ani-
5259	Chacobo_IDS	1202	BIG	-wa
5260	Chacobo_IDS	1202	BIG	čaʔita-ṣ̌ɨni
5261	Chacobo_IDS	1246	SMALL	mišni
5262	Chacobo_IDS	1246	SMALL	pistia
5263	Chacobo_IDS	1203	LONG	tɨtɨka
5264	Chacobo_IDS	1645	SHORT	namano
5265	Chacobo_IDS	1645	SHORT	čitɨ-pistia
5266	Chacobo_IDS	1243	WIDE	čaʔita-ṣ̌ɨni
5267	Chacobo_IDS	1267	NARROW	yamaria-pistia
5268	Chacobo_IDS	1244	THICK	oti
5269	Chacobo_IDS	1593	DEEP	nɨmini
5270	Chacobo_IDS	1633	FLAT	paraka
5271	Chacobo_IDS	1404	STRAIGHT	mɨstɨ
5272	Chacobo_IDS	1404	STRAIGHT	siti-ṣ̌ɨni
5273	Chacobo_IDS	297	CROOKED	yoro
5274	Chacobo_IDS	1667	HOLE	kini
5275	Chacobo_IDS	1493	ONE	wɨsti-ta
5276	Chacobo_IDS	1498	TWO	raβɨta
5277	Chacobo_IDS	98	ALL	hatita
5278	Chacobo_IDS	98	ALL	tɨkɨta
5279	Chacobo_IDS	1198	MANY	wɨstima
5280	Chacobo_IDS	1242	FEW	iča-ria-ma
5281	Chacobo_IDS	1242	FEW	ičara-ma
5282	Chacobo_IDS	1429	FULL	rɨamɨ
5283	Chacobo_IDS	1429	FULL	sɨya-
5284	Chacobo_IDS	1624	EMPTY	mɨkɨya
5285	Chacobo_IDS	816	HALF	βɨkɨṣ̌ɨ
5286	Chacobo_IDS	1580	ONLY	hamɨ
5287	Chacobo_IDS	1580	ONLY	-mɨ
5288	Chacobo_IDS	1580	ONLY	roʔa
5289	Chacobo_IDS	728	FIRST	haria pari
5290	Chacobo_IDS	1231	NEW	paṣ̌a
5291	Chacobo_IDS	1229	OLD	yosi
5292	Chacobo_IDS	1376	NOW	haβoki
5293	Chacobo_IDS	1631	FAST	horipi
5294	Chacobo_IDS	1631	FAST	wɨna
5295	Chacobo_IDS	1631	FAST	βɨṣ̌ti-
5296	Chacobo_IDS	1766	FINISH	hatiwa-
5297	Chacobo_IDS	1225	DAY (NOT NIGHT)	βɨaʔaina
5298	Chacobo_IDS	1233	NIGHT	βakiča
5299	Chacobo_IDS	729	DAWN	wɨana
5300	Chacobo_IDS	1339	MORNING	wɨana
5301	Chacobo_IDS	1339	MORNING	βakišmari
5302	Chacobo_IDS	1629	EVENING	čiamɨ
5303	Chacobo_IDS	1329	TOMORROW	wɨakɨ
5304	Chacobo_IDS	1226	YEAR	ṣ̌ɨnipa
5305	Chacobo_IDS	1587	SMELL (STINK)	čopiši
5306	Chacobo_IDS	42	STINKING	pisi
5307	Chacobo_IDS	42	STINKING	koʔo
5308	Chacobo_IDS	717	SWEET	tii-
5309	Chacobo_IDS	717	SWEET	βata
5310	Chacobo_IDS	887	BITTER	moka
5311	Chacobo_IDS	1408	HEAR	nika-
5312	Chacobo_IDS	1409	SEE	his-
5313	Chacobo_IDS	1819	LOOK	c̷aya-
5314	Chacobo_IDS	706	DARK	čɨkɨ
5315	Chacobo_IDS	706	DARK	wiso
5316	Chacobo_IDS	1335	WHITE	hoṣ̌o
5317	Chacobo_IDS	163	BLACK	čɨkɨ
5318	Chacobo_IDS	156	RED	piši
5319	Chacobo_IDS	156	RED	šini
5320	Chacobo_IDS	837	BLUE	niaβa
5321	Chacobo_IDS	1425	GREEN	niaβa
5322	Chacobo_IDS	1424	YELLOW	šini
5323	Chacobo_IDS	1892	TOUCH	mɨc̷o
5324	Chacobo_IDS	1892	TOUCH	moc̷a-
5325	Chacobo_IDS	1884	HARD	koši
5326	Chacobo_IDS	1884	HARD	taro
5327	Chacobo_IDS	1856	SOFT	payo
5328	Chacobo_IDS	1856	SOFT	miro
5329	Chacobo_IDS	1234	SMOOTH	para
5330	Chacobo_IDS	1396	SHARP	kɨno
5331	Chacobo_IDS	1396	SHARP	kɨno-sɨni
5332	Chacobo_IDS	1210	HEAVY	iwɨ
5333	Chacobo_IDS	1210	HEAVY	iwi-sɨni
5334	Chacobo_IDS	1052	LIGHT (WEIGHT)	ṣ̌ahi
5335	Chacobo_IDS	1052	LIGHT (WEIGHT)	yɨhɨ
5336	Chacobo_IDS	1726	WET	čaaṣ̌-a
5337	Chacobo_IDS	1726	WET	moosa-
5338	Chacobo_IDS	1398	DRY	šina-
5339	Chacobo_IDS	1398	DRY	hano-
5340	Chacobo_IDS	1286	HOT	ic̷isa
5341	Chacobo_IDS	1286	HOT	wao
5343	Chacobo_IDS	1287	COLD	ṣ̌opi
5344	Chacobo_IDS	1287	COLD	mac̷i
5345	Chacobo_IDS	704	CLEAN	βiri
5346	Chacobo_IDS	704	CLEAN	wɨnɨ-
5347	Chacobo_IDS	1230	DIRTY	čɨkɨ
5348	Chacobo_IDS	380	WRINKLED	čomi
5349	Chacobo_IDS	811	SOUL	šinana
5350	Chacobo_IDS	1355	LAUGH	osa-
5351	Chacobo_IDS	1355	LAUGH	c̷iri-
5352	Chacobo_IDS	1413	PLAY	kaṣ̌a-
5353	Chacobo_IDS	923	LOVE	noi-
5354	Chacobo_IDS	923	LOVE	rani-
5355	Chacobo_IDS	1783	PAIN	isi-
5356	Chacobo_IDS	1783	PAIN	isini
5357	Chacobo_IDS	1839	CRY	ara-
5358	Chacobo_IDS	1651	TEAR (OF EYE)	βɨ-ʔono
5359	Chacobo_IDS	781	FEAR (FRIGHT)	rakɨ-
5360	Chacobo_IDS	781	FEAR (FRIGHT)	ratɨ-
5361	Chacobo_IDS	1784	WANT	aa-
5362	Chacobo_IDS	1784	WANT	okɨɨ-
5363	Chacobo_IDS	1784	WANT	-kas
5364	Chacobo_IDS	1657	TRUE	haβiha
5365	Chacobo_IDS	601	LIE (MISLEAD)	kia-
5366	Chacobo_IDS	1035	GOOD	hia
5367	Chacobo_IDS	1035	GOOD	hɨnima
5368	Chacobo_IDS	1035	GOOD	hiaṣ̌ɨni
5369	Chacobo_IDS	1292	BAD	kaṣ̌aṣ̌ɨni
5370	Chacobo_IDS	1415	THINK (REFLECT)	šina-
5371	Chacobo_IDS	1410	KNOW (SOMETHING)	kaʔɨ-
5372	Chacobo_IDS	707	REMEMBER	šina-
5373	Chacobo_IDS	1523	FORGET	šina
5374	Chacobo_IDS	1523	FORGET	βɨno-
5375	Chacobo_IDS	1157	BECAUSE	hakɨšpi
5376	Chacobo_IDS	1268	YES	haβiʔa
5377	Chacobo_IDS	1269	NO	-ma
5378	Chacobo_IDS	1269	NO	-yama
5379	Chacobo_IDS	1239	HOW	hɨ-nawa
5380	Chacobo_IDS	1236	WHAT	hawɨ
5381	Chacobo_IDS	1236	WHAT	hawɨ-ni
5382	Chacobo_IDS	1238	WHEN	hɨ-nino
5383	Chacobo_IDS	1237	WHERE	hawɨnia
5384	Chacobo_IDS	1237	WHERE	haʔa
5385	Chacobo_IDS	1237	WHERE	haʔɨniani
5386	Chacobo_IDS	1235	WHO	c̷owɨ-ni
5387	Chacobo_IDS	1235	WHO	c̷oʔo
5388	Chacobo_IDS	1261	SING	kɨkɨ
5389	Chacobo_IDS	715	SHOUT	sai ʔae-
5390	Chacobo_IDS	715	SHOUT	waa-
5391	Chacobo_IDS	1025	WHISTLE	sɨso-
5392	Chacobo_IDS	1623	SPEAK	oka
5393	Chacobo_IDS	1623	SPEAK	čani-
5394	Chacobo_IDS	1623	SPEAK	yoa-
5395	Chacobo_IDS	1458	SAY	i-
5396	Chacobo_IDS	1458	SAY	i-kina
5397	Chacobo_IDS	48	BE SILENT	pasi-
5398	Chacobo_IDS	1307	LANGUAGE	hoi
5399	Chacobo_IDS	1405	NAME	hanɨ
5400	Chacobo_IDS	1309	ASK (INQUIRE)	nika-
5401	Chacobo_IDS	1828	ASK (REQUEST)	βɨna-
5402	Chacobo_IDS	1828	ASK (REQUEST)	βaa-
5403	Chacobo_IDS	1084	CALL	kɨna-
5404	Chacobo_IDS	1672	WRITE	papi-kɨnɨ-
5405	Chacobo_IDS	777	FLUTE	pakawa
5406	Chacobo_IDS	908	DRUM	komɨ
5407	Chacobo_IDS	908	DRUM	komɨ-no
5408	Chacobo_IDS	301	CHIEFTAIN	taita
5409	Chacobo_IDS	1325	FRIEND	oma
5410	Chacobo_IDS	1325	FRIEND	raβɨti
5411	Chacobo_IDS	1897	HELP	mɨβi-
5412	Chacobo_IDS	1831	MEET	βɨča-
5413	Chacobo_IDS	1831	MEET	βɨčina-
5414	Chacobo_IDS	1423	FIGHT	niana-ʔana
5415	Chacobo_IDS	1423	FIGHT	ikina-
5416	Chacobo_IDS	994	BOW	kanati
5417	Chacobo_IDS	977	ARROW	pia
5419	Chacobo_IDS	1435	HUNT	paso-
5420	Chacobo_IDS	1172	SHOOT	čoiša
5421	Chacobo_IDS	1172	SHOOT	onɨ-
5422	Chacobo_IDS	713	STEAL	rohi-
5423	Chacobo_IDS	713	STEAL	yoma-
5424	Chacobo_IDS	1973	DEMON	yošini
	Chipaya_IDS	1209	I	werx
	Chipaya_IDS	1209	I	wexr-ki
	Chipaya_IDS	1906	SOUR	xaru
	Chipaya_IDS	1580	ONLY	alax̣a
	Chipaya_IDS	1580	ONLY	kama
	Chipaya_IDS	1275	ANSWER	ḳʰaaš
	Chipaya_IDS	587	ANT	kˀišimiri
	Chipaya_IDS	1778	APPROACH	ṣ̌katṣ̌in-š
	Chipaya_IDS	1673	ARM	ḳx̣ar wičˀu
	Chipaya_IDS	646	ASH	ḳʰup
	Chipaya_IDS	1309	ASK (INQUIRE)	pewk-
	Chipaya_IDS	1309	ASK (INQUIRE)	pekun-š
	Chipaya_IDS	1828	ASK (REQUEST)	may-
	Chipaya_IDS	1828	ASK (REQUEST)	ḳax
	Chipaya_IDS	677	AXE	ača
	Chipaya_IDS	1291	BACK	tax
	Chipaya_IDS	1292	BAD	ana šuma
	Chipaya_IDS	1204	BARK	čʰax̣pi
	Chipaya_IDS	1539	BASKET	ṣ̌epa
	Chipaya_IDS	1793	BAT	čiɲa
	Chipaya_IDS	138	BATHE	awxs
	Chipaya_IDS	678	BEARD	šip
	Chipaya_IDS	678	BEARD	šipš
	Chipaya_IDS	1157	BECAUSE	kʰen
	Chipaya_IDS	1686	BEHIND	wiri
	Chipaya_IDS	772	BELT	c̷ʰayi
	Chipaya_IDS	2004	BEND	wex̣ru
	Chipaya_IDS	937	BIRD	weṣ̌la
	Chipaya_IDS	1403	BITE	tʰup-
	Chipaya_IDS	1403	BITE	č̣ˀat-š
	Chipaya_IDS	887	BITTER	xaru
	Chipaya_IDS	163	BLACK	c̷oḳ
	Chipaya_IDS	806	BLANKET	čʰinš-ḳiši
	Chipaya_IDS	806	BLANKET	apxu
	Chipaya_IDS	946	BLOOD	lxok
	Chipaya_IDS	175	BLOW (OF WIND)	pʰuxš
	Chipaya_IDS	175	BLOW (OF WIND)	tʰam
	Chipaya_IDS	837	BLUE	larama
	Chipaya_IDS	379	BLUNT	ana puntučiš
	Chipaya_IDS	1480	BODY	xanči
	Chipaya_IDS	189	HAIR (BODY)	šakra
	Chipaya_IDS	1394	BONE	c̷ʰix
	Chipaya_IDS	1090	BE BORN	maxt-š
	Chipaya_IDS	1090	BE BORN	tor-š
	Chipaya_IDS	690	BOTTOM	ḳoši
	Chipaya_IDS	1366	BOY	lukmaxč
	Chipaya_IDS	1043	BRAID	kʰiš
	Chipaya_IDS	1583	BRAIN	šḳʰex̣pla
	Chipaya_IDS	680	BREAK (DESTROY OR GET DESTROYED)	x̣ʷaxrš
	Chipaya_IDS	680	BREAK (DESTROY OR GET DESTROYED)	ḳʰolx-š
	Chipaya_IDS	1159	FART	č̣ʰixc̷
	Chipaya_IDS	1402	BREAST	piš
	Chipaya_IDS	679	BRIGHT	lʸixɲi
	Chipaya_IDS	692	BRING	šxixk-š
	Chipaya_IDS	1428	BURNING	tʰap-š
	Chipaya_IDS	141	BURN (SOMETHING)	tan-ḳat-
	Chipaya_IDS	141	BURN (SOMETHING)	tʰap-š
	Chipaya_IDS	1791	BUTTERFLY	pilpinti
	Chipaya_IDS	834	BUTTOCKS	wiri
	Chipaya_IDS	1869	BUY	ḳʰay-š
	Chipaya_IDS	1084	CALL	ḳʰaw-š
	Chipaya_IDS	700	CARRY	ḳuš
	Chipaya_IDS	1208	CAT	miši
	Chipaya_IDS	1730	CHEEK	yuxk latu
	Chipaya_IDS	1592	CHEST	keka
	Chipaya_IDS	321	CHEW	muk-
	Chipaya_IDS	1318	CHICKEN	walʸpa
	Chipaya_IDS	301	CHIEFTAIN	xiliri
	Chipaya_IDS	1304	CHILD (YOUNG HUMAN)	lukmaxč
	Chipaya_IDS	129	CHOKE	šḳexḳš
	Chipaya_IDS	1750	CHOOSE	ilʸ-
	Chipaya_IDS	155	CHOP	ḳˀatš
	Chipaya_IDS	704	CLEAN	lʸumpaḳa
	Chipaya_IDS	1895	CLOTHES	škiti
	Chipaya_IDS	1489	CLOUD	c̷xiri
	Chipaya_IDS	1287	COLD	saki
	Chipaya_IDS	1287	COLD	laawš
	Chipaya_IDS	7	GATHER	axks
	Chipaya_IDS	7	GATHER	xuntiš
	Chipaya_IDS	1475	COMB	ḳara
	Chipaya_IDS	1475	COMB	kosɲi
	Chipaya_IDS	1446	COME	tʰon-š
	Chipaya_IDS	581	COME BACK	kexpš
	Chipaya_IDS	1100	COOK (SOMETHING)	taḳ-
	Chipaya_IDS	1100	COOK (SOMETHING)	wexl-š
	Chipaya_IDS	269	COOKED	wexlči
	Chipaya_IDS	879	COUGH	tʰapi
	Chipaya_IDS	761	COVER	pʰukš
	Chipaya_IDS	3456	CRAWL OR CREEP	kʰerwiš
	Chipaya_IDS	297	CROOKED	wexru
	Chipaya_IDS	297	CROOKED	ṣ̌kakxu
	Chipaya_IDS	1033	GRIND	x̣al-š
	Chipaya_IDS	1033	GRIND	x̣awun-š
	Chipaya_IDS	1839	CRY	ḳaa-šša
	Chipaya_IDS	499	CURE	ṣ̌etḳat-
	Chipaya_IDS	8	CURSE	yooš kastiktaṣ̌ kʰee-
	Chipaya_IDS	1432	CUT	lar-š
	Chipaya_IDS	1432	CUT	rik-š
	Chipaya_IDS	1879	DANCE	c̷axt-
	Chipaya_IDS	11	DARKNESS	ṣumči
	Chipaya_IDS	729	DAWN	ḳʰantati
	Chipaya_IDS	1225	DAY (NOT NIGHT)	tʰuɲi
	Chipaya_IDS	1225	DAY (NOT NIGHT)	noox
	Chipaya_IDS	996	DEAF	oɲi
	Chipaya_IDS	1593	DEEP	ḳoši
	Chipaya_IDS	676	SHIT (DEFECATE)	ṣ̌ḳon-š
	Chipaya_IDS	1973	DEMON	saxra
	Chipaya_IDS	1784	WANT	pek-š
	Chipaya_IDS	681	DESTROY	paxlš
	Chipaya_IDS	1977	DEW	pʰewi
	Chipaya_IDS	1418	DIG	xʷetš
	Chipaya_IDS	1418	DIG	ḳulxš
	Chipaya_IDS	1230	DIRTY	loč
	Chipaya_IDS	1230	DIRTY	lop-
	Chipaya_IDS	1230	DIRTY	ṣ̌oxr-
	Chipaya_IDS	2009	DOG	paḳu
	Chipaya_IDS	1567	DOOR	čaxʷkš
	Chipaya_IDS	1567	DOOR	šana
	Chipaya_IDS	1920	DREAM (SOMETHING)	wiy-a
	Chipaya_IDS	1401	DRINK	lik-š
	Chipaya_IDS	2866	DROP (SOMETHING)	tʰoxt-š
	Chipaya_IDS	908	DRUM	kaxa
	Chipaya_IDS	1398	DRY	ḳʰoɲi
	Chipaya_IDS	1360	DUCK	ḳaša
	Chipaya_IDS	2	DUST	ṣ̌ḳeti
	Chipaya_IDS	1247	EAR	kʰuɲi
	Chipaya_IDS	1228	EARTH (SOIL)	yoḳa
	Chipaya_IDS	1336	EAT	luxl-
	Chipaya_IDS	1336	EAT	luxl-š
	Chipaya_IDS	744	EGG	šiɲi
	Chipaya_IDS	981	ELBOW	kʰuxc̷
	Chipaya_IDS	928	EMBRACE	ṣ̌koxr-š
	Chipaya_IDS	1624	EMPTY	laači
	Chipaya_IDS	1358	ENEMY	kintra ṣ̌oɲi
	Chipaya_IDS	749	ENTER	luṣ̌
	Chipaya_IDS	1629	EVENING	šeši
	Chipaya_IDS	98	ALL	ḳʰutu
	Chipaya_IDS	98	ALL	šapa
	Chipaya_IDS	1248	EYE	č̣ʰuxki
	Chipaya_IDS	1540	EYELASH	č̣ʰuxkc̷ems
	Chipaya_IDS	1560	FACE	yuxk
	Chipaya_IDS	1280	FALL	eš
	Chipaya_IDS	1280	FALL	txoḳ-
	Chipaya_IDS	1406	FAR	nakʰu
	Chipaya_IDS	1217	FATHER	exp
	Chipaya_IDS	781	FEAR (FRIGHT)	c̷ukči
	Chipaya_IDS	781	FEAR (FRIGHT)	eḳš
	Chipaya_IDS	781	FEAR (FRIGHT)	isḳs
	Chipaya_IDS	1201	FEATHER	pʰaši
	Chipaya_IDS	404	ALCOHOL (FERMENTED DRINK)	keši
	Chipaya_IDS	212	FIELD	šḳala
	Chipaya_IDS	1423	FIGHT	kʰat-š
	Chipaya_IDS	1423	FIGHT	ḳičaš
	Chipaya_IDS	719	FIND	waxt-
	Chipaya_IDS	1303	FINGER	lokˀana
	Chipaya_IDS	1258	FINGERNAIL	is-ɲi
	Chipaya_IDS	1766	FINISH	č̣ʰaḳ
	Chipaya_IDS	1766	FINISH	miranš
	Chipaya_IDS	221	FIRE	ux
	Chipaya_IDS	10	FIREWOOD	ṣ̌up
	Chipaya_IDS	227	FISH	čˀiš
	Chipaya_IDS	227	FISH	c̷ˀirḳa
	Chipaya_IDS	1633	FLAT	lʸanu
	Chipaya_IDS	956	FLEE	atipš
	Chipaya_IDS	2003	FLOW	oxk-š
	Chipaya_IDS	239	FLOWER	pʰaxḳalʸa
	Chipaya_IDS	777	FLUTE	pirkalʸu
	Chipaya_IDS	1504	FLY (INSECT)	lorakana
	Chipaya_IDS	1441	FLY (MOVE THROUGH AIR)	layš
	Chipaya_IDS	1085	FOLLOW	apš
	Chipaya_IDS	1085	FOLLOW	tira
	Chipaya_IDS	256	FOOD	č̣ʰeri
	Chipaya_IDS	1301	FOOT	ḳx̣oxča
	Chipaya_IDS	123	FOREHEAD	aya
	Chipaya_IDS	1523	FORGET	tʰat-š
	Chipaya_IDS	1523	FORGET	tx̣at-š
	Chipaya_IDS	1523	FORGET	tʰwat-š
	Chipaya_IDS	1325	FRIEND	amiku
	Chipaya_IDS	503	FROG	škiča
	Chipaya_IDS	1883	IN FRONT OF	yuxkkiš
	Chipaya_IDS	1429	FULL	čʰixpi
	Chipaya_IDS	1429	FULL	pˀata
	Chipaya_IDS	580	FUR	čara
	Chipaya_IDS	694	GET	kunsik-
	Chipaya_IDS	1646	GIRL	uš
	Chipaya_IDS	1447	GIVE	tʰaa-
	Chipaya_IDS	695	GO	oxḳ-
	Chipaya_IDS	1752	LEAVE	ek-š
	Chipaya_IDS	1752	LEAVE	šarak
	Chipaya_IDS	2014	GO DOWN (DESCEND)	čʰixʷ-š
	Chipaya_IDS	1107	GO OUT	ulan-š
	Chipaya_IDS	705	GO UP (ASCEND)	yaw-
	Chipaya_IDS	1035	GOOD	šuma
	Chipaya_IDS	1035	GOOD	wali
	Chipaya_IDS	606	GRASS	sarḳi
	Chipaya_IDS	606	GRASS	toyi
	Chipaya_IDS	323	FAT (ORGANIC SUBSTANCE)	kʰewa
	Chipaya_IDS	1425	GREEN	čˀoxɲa
	Chipaya_IDS	479	GROW	paxḳ-š
	Chipaya_IDS	2648	HAIR (HEAD)	čara
	Chipaya_IDS	816	HALF	čika
	Chipaya_IDS	1277	HAND	ḳxara
	Chipaya_IDS	1884	HARD	tʰupi
	Chipaya_IDS	773	HAVE	ṣ̌exl-
	Chipaya_IDS	549	COPULATE	ɲek-š
	Chipaya_IDS	549	COPULATE	iš
	Chipaya_IDS	307	HAWK	ṣ̌ḳara
	Chipaya_IDS	307	HAWK	mamani
	Chipaya_IDS	1256	HEAD	ača
	Chipaya_IDS	1408	HEAR	non-š
	Chipaya_IDS	1223	HEART	ḳuš
	Chipaya_IDS	1223	HEART	tuši
	Chipaya_IDS	1210	HEAVY	liksi
	Chipaya_IDS	1897	HELP	yanap
	Chipaya_IDS	162	HICCOUGH	xikˀi-š
	Chipaya_IDS	602	HIDE (CONCEAL)	čʰox-š
	Chipaya_IDS	1667	HOLE	pʰeta
	Chipaya_IDS	46	HOLLOW OUT	xwetš
	Chipaya_IDS	942	HONEY	miskˀi
	Chipaya_IDS	1393	HORN (ANATOMY)	irke irke
	Chipaya_IDS	1286	HOT	ḳʰaḳi
	Chipaya_IDS	1252	HOUSE	ḳʰuya
	Chipaya_IDS	1239	HOW	xaknuš
	Chipaya_IDS	1864	HUNGER	eek-š
	Chipaya_IDS	1435	HUNT	parina xwaxti oxḳ
	Chipaya_IDS	1200	HUSBAND	luko
	Chipaya_IDS	1200	HUSBAND	luktaḳa
	Chipaya_IDS	1289	BABY	čula
	Chipaya_IDS	1606	INSIDE	maxk-
	Chipaya_IDS	1463	DRUNK	likči
	Chipaya_IDS	1743	JOIN	c̷ʰiiḳaš c̷ʰis
	Chipaya_IDS	1829	JUMP	layš
	Chipaya_IDS	489	KIDNEY	škoši
	Chipaya_IDS	1417	KILL	kon-
	Chipaya_IDS	1371	KNEE	owa
	Chipaya_IDS	66	KNEEL	kilʸ-š
	Chipaya_IDS	66	KNEEL	kilʸxat-š
	Chipaya_IDS	1410	KNOW (SOMETHING)	paxš
	Chipaya_IDS	1410	KNOW (SOMETHING)	šiš
	Chipaya_IDS	624	LAKE	x̣oči
	Chipaya_IDS	320	LAME	šuču
	Chipaya_IDS	1307	LANGUAGE	taḳu
	Chipaya_IDS	1202	BIG	paḳʰi
	Chipaya_IDS	1202	BIG	nuk-ta
	Chipaya_IDS	1355	LAUGH	tx̣as
	Chipaya_IDS	1355	LAUGH	x̣ar-x̣ar-š
	Chipaya_IDS	1564	LAZY	xayra
	Chipaya_IDS	628	LEAF	čʰaɲi
	Chipaya_IDS	628	LEAF	šika
	Chipaya_IDS	244	LEFT	šḳara
	Chipaya_IDS	1297	LEG	lis
	Chipaya_IDS	319	LICK	is
	Chipaya_IDS	215	LIE DOWN	axpš
	Chipaya_IDS	601	LIE (MISLEAD)	toskara
	Chipaya_IDS	601	LIE (MISLEAD)	ḳˀot-š
	Chipaya_IDS	1052	LIGHT (WEIGHT)	kʰeši
	Chipaya_IDS	1052	LIGHT (WEIGHT)	waṣ̌a
	Chipaya_IDS	630	LIGHT (RADIATION)	kx̣ana
	Chipaya_IDS	737	LIGHT (IGNITE)	pek-š
	Chipaya_IDS	737	LIGHT (IGNITE)	ux peḳ-š
	Chipaya_IDS	1654	LIGHTNING	lʸiwx lʸiwxɲi
	Chipaya_IDS	478	LIP	atpulu
	Chipaya_IDS	1242	FEW	yačalʸa
	Chipaya_IDS	1224	LIVER	pʰaaxtš
	Chipaya_IDS	632	LIZARD	pʰixšḳa
	Chipaya_IDS	1203	LONG	laxč-a
	Chipaya_IDS	1819	LOOK	čerš
	Chipaya_IDS	1819	LOOK	č̣ekš
	Chipaya_IDS	377	LOUD	altu
	Chipaya_IDS	1392	LOUSE	sami
	Chipaya_IDS	923	LOVE	muna-ši
	Chipaya_IDS	688	LUNG	č̣ʰoxri
	Chipaya_IDS	506	MAIZE	tara
	Chipaya_IDS	1554	MAN	luktaḳa
	Chipaya_IDS	1554	MAN	ṣ̌oɲi
	Chipaya_IDS	203	MARRY	šal-š
	Chipaya_IDS	1594	FLOUR	xakˀu
	Chipaya_IDS	634	MEAT	čʰišwi
	Chipaya_IDS	1372	MEDICINE	ḳulʸa
	Chipaya_IDS	1831	MEET	šal-
	Chipaya_IDS	3208	CENTER OR MIDDLE	taypi
	Chipaya_IDS	3208	CENTER OR MIDDLE	taypi-kiš
	Chipaya_IDS	635	MILK	liči
	Chipaya_IDS	1313	MOON	xiiš
	Chipaya_IDS	1339	MORNING	wenši
	Chipaya_IDS	1339	MORNING	wenš
	Chipaya_IDS	1216	MOTHER	mama
	Chipaya_IDS	1216	MOTHER	maa
	Chipaya_IDS	674	MOUTH	ata
	Chipaya_IDS	765	MOVE	ḳis-ḳis
	Chipaya_IDS	765	MOVE	tʰišin-š
	Chipaya_IDS	1198	MANY	yuḳxu
	Chipaya_IDS	1198	MANY	yuxḳpača
	Chipaya_IDS	208	NASAL MUCUS (SNOT)	oša
	Chipaya_IDS	640	MUD	lxoki
	Chipaya_IDS	1666	MUTE	upa
	Chipaya_IDS	590	NAKED	ḳˀalapača
	Chipaya_IDS	590	NAKED	ḳˀala
	Chipaya_IDS	1405	NAME	tʰuu
	Chipaya_IDS	1267	NARROW	ṣ̌kʰuxku
	Chipaya_IDS	1838	NAVEL	toɲi
	Chipaya_IDS	1942	NEAR	xeeku
	Chipaya_IDS	1333	NECK	ḳaši
	Chipaya_IDS	1961	NECKLACE	x̣orkiṣ̌a
	Chipaya_IDS	1382	NEEDLE (FOR SEWING)	ḳola
	Chipaya_IDS	539	NEST	tʰura
	Chipaya_IDS	1231	NEW	ewu
	Chipaya_IDS	1233	NIGHT	wen
	Chipaya_IDS	1233	NIGHT	ween
	Chipaya_IDS	1269	NO	ana
	Chipaya_IDS	1221	NOSE	oša
	Chipaya_IDS	1376	NOW	aɲ
	Chipaya_IDS	1376	NOW	xašiki
	Chipaya_IDS	1229	OLD	čawkʷa
	Chipaya_IDS	406	OLD MAN	čawk-
	Chipaya_IDS	406	OLD MAN	čawkʷa
	Chipaya_IDS	907	OLD WOMAN	čawkʷa
	Chipaya_IDS	907	OLD WOMAN	matilʸa
	Chipaya_IDS	1759	OLDER BROTHER	xila
	Chipaya_IDS	1156	OPEN	kʰet-
	Chipaya_IDS	1149	ORPHAN	axara
	Chipaya_IDS	762	OUTSIDE	šanku
	Chipaya_IDS	735	OWL	ḳoṣ̌ka
	Chipaya_IDS	1783	PAIN	lʸaki
	Chipaya_IDS	1783	PAIN	ay-in-š
	Chipaya_IDS	1183	PALM OF HAND	ḳx̣arkota
	Chipaya_IDS	505	PARENTS	maa-exp
	Chipaya_IDS	882	PARROT	loru
	Chipaya_IDS	2252	PATH	xikš
	Chipaya_IDS	1222	PENIS	ḳʰixški
	Chipaya_IDS	683	PERSON	ṣ̌oɲi
	Chipaya_IDS	1337	PIG	ḳiri
	Chipaya_IDS	1337	PIG	kˀami
	Chipaya_IDS	652	PLAIN	šḳala
	Chipaya_IDS	1486	PLANT (SOMETHING)	čʰixš
	Chipaya_IDS	1486	PLANT (SOMETHING)	č̣ʰakš
	Chipaya_IDS	1413	PLAY	uṣ̌in-š
	Chipaya_IDS	1674	POOR	pori
	Chipaya_IDS	3653	COOKING POT	ḳʰuč̣a
	Chipaya_IDS	593	POTATO	ḳiša
