DOCULECT	CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	SPANISH	PORTUGUESE	FORM
Cashibo	1649	SIT DOWN	sit down	sentarse	SENTAR (-SE)	tsóti
Cashibo	1359	SEPARATE	separate	separar, apartar	separar	
Cashibo	129	CHOKE	choke	sofocar	sufocar	
Cashibo	2506	LOOSE	loose	suelto		
Cashibo	2374	DREAM	dream	sueño	SONHO / SONHAR	
Cashibo	155	CHOP	chop	tajar, cortar		
Cashibo	463	FELL (A TREE)	fell (a tree)	talar, tumbar, derribar		bëúti
Cashibo	908	DRUM	drum	tambor	tambor	
Cashibo	2319	LID (COVER, CAP)	lid (cover, cap)	tapa		
Cashibo	1629	EVENING	evening	tarde	tarde	ñantan
Cashibo	3294	BRAID (VERB) OR WEAVE (BASKET)	braid (verb) or weave (basket)	tejer, trenzar	tecer	cëcuti
Cashibo	214	STRETCH	stretch	tender, alargar, estirar	esticar	pëócati
Cashibo	773	HAVE	have	tener	ter	
Cashibo	1448	HOLD	hold	tener (en mano), apoyar	segurar, agarrar	
Cashibo	1419	FEAR (BE AFRAID)	fear (be afraid)	tener miedo	ter medo	
Cashibo	797	TESTICLES	testicles	testículo	testículo	
Cashibo	1232	WARM	warm	tibio, cálido	quente, cálido	
Cashibo	3603	EARTH OR LAND	earth or land	tierra	TERRA / PAÍS	me
Cashibo	549	COPULATE	copulate	tirar, tener relaciones sexuales	ter relações sexuais	
Cashibo	297	CROOKED	crooked	torcido	torcido, torto	
Cashibo	3913	COUGH (ACT OF COUGHING)	cough (act of coughing)	toser		'ucuti
Cashibo	1086	WORK (ACTIVITY)	work (activity)	trabajar		ñu mëëti
Cashibo	3320	SNARE (TRAP)	snare (trap)	trampa, cepo		cënë
Cashibo	1043	BRAID	braid	trenzar	trança	
Cashibo	1334	GUTS	guts	tripas	vísceras	
Cashibo	699	SAD	sad	triste	TRISTE (ZA)	nitëxëti
Cashibo	1150	THUNDER	thunder	trueno	trovão	
Cashibo	2113	OLD (USED)	old (used)	usado		
Cashibo	1624	EMPTY	empty	vacío	vazio	
Cashibo	1836	VAGINA	vagina	vagina	vagina	
Cashibo	1571	SELL	sell	vender	vender	maruti
Cashibo	1425	GREEN	green	verde (color)	verde	
Cashibo	976	WEAR	wear	vestir		
Cashibo	2112	OLD (AGED)	old (aged)	viejo		xëni
Cashibo	1251	BELLY	belly	vientre, barriga	barriga	pucu
Cashibo	1422	BE ALIVE	be alive	vivo	vivo	
Cashibo	1363	VOICE	voice	voz	voz	
Cashibo	1837	VULVA	vulva	vulva	órgão sexual feminino	
Cashibo	1577	AND	and	y	e	
Cashibo	119	DIVE	dive	zambullirse	mergulhar	bainti
